,Unnamed: 0,Unnamed: 0.1,cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id,cluster
29546,29546,40037,umnso91b,,Medline,Protective Efficacy of Recombinant Modified Vaccinia Virus Ankara Delivering Middle East Respiratory Syndrome Coronavirus Spike Glycoprotein.,10.1128/jvi.00614-15,,26018172.0,unk,middle east respiratory syndrome coronavirus merscov cause severe respiratory disease human tested recombinant modified vaccinia virus ankara mva vaccine expressing fulllength merscov spike glycoprotein immunizing balbc mouse either intramuscular subcutaneous regimen case mvamerss induced merscovspecific cd cell virusneutralizing antibody vaccinated mouse protected merscov challenge infection transduction human dipeptidyl peptidase receptor merscov infection model demonstrates safety efficacy candidate vaccine,2015,"Volz, Asisa; Kupke, Alexandra; Song, Fei; Jany, Sylvia; Fux, Robert; Shams-Eldin, Hosam; Schmidt, Jörg; Becker, Christin; Eickmann, Markus; Becker, Stephan; Sutter, Gerd",Journal of virology,,,,,,https://doi.org/10.1128/jvi.00614-15; https://www.ncbi.nlm.nih.gov/pubmed/26018172/,39391349.0,3
29566,29566,40060,53gqe9i5,,Medline,Surface plasmon resonance for vaccine design and efficacy studies: recent applications and future trends.,10.1586/erv.10.52,,20518719.0,unk,lack clear correlation design protection continues present barrier progress vaccine research article outline surface plasmon resonance spr biosensors emerging tool help resolve key biophysical determinant protection thereby facilitate rational vaccine design campaign spr technology contributed significantly understanding complex biophysical determinant hiv neutralization offer platform preclinical evaluation vaccine candidate particular concept reverseengineering hiv vaccine target based known broadly neutralizing antibody modality explored extended include infectious disease malaria influenza disease cancer analytical capacity afforded spr includes serum screening monitor immune response highly efficient qualitycontrol surveillance measure discussed alongside key technological advance development sample throughput perspective predicting continued growth diversification role spr vaccine development proposed,2010,"Hearty, Stephen; Conroy, Paul J; Ayyar, B Vijayalakshmi; Byrne, Barry; O'Kennedy, Richard",Expert review of vaccines,,,,,,https://doi.org/10.1586/erv.10.52; https://www.ncbi.nlm.nih.gov/pubmed/20518719/,24747056.0,3
29708,29708,40225,hwl3da9m,,Medline,Isolation of an infectious endogenous retrovirus in a proportion of live attenuated vaccines for pets.,10.1128/jvi.02715-09,,20106919.0,unk,genome animal specie colonized endogenous retrovirus ervs although ervs accumulated defect render incapable replication fully infectious ervs identified various mammal study isolated feline infectious erv rd proportion live attenuated vaccine pet isolation rd made two independent laboratory using different detection strategy using vaccine cat dog commercially available japan united kingdom study show method currently employed screen veterinary vaccine retrovirus reevaluated,2010,"Miyazawa, Takayuki; Yoshikawa, Rokusuke; Golder, Matthew; Okada, Masaya; Stewart, Hazel; Palmarini, Massimo",Journal of virology,,,,,,https://doi.org/10.1128/jvi.02715-09; https://www.ncbi.nlm.nih.gov/pubmed/20106919/,6967926.0,3
29744,29744,40270,qs308pne,,Medline,Engineering attenuated virus vaccines by controlling replication fidelity.,10.1038/nm1726,,18246077.0,unk,longlasting protection viral infection best achieved vaccination attenuated virus obtaining stably attenuated vaccine strain traditionally empirical process greatly restricts number effective vaccine viral disease describe rational approach engineering stably attenuated virus serve safe effective vaccine approach exploit observation restricting viral population diversity increasing replication fidelity greatly reduces viral tissue tropism pathogenicity show poliovirus variant reduced genetic diversity elicit protective immune response animal model infection indeed novel vaccine candidate comparable efficacy currently available sabin type vaccine strain added advantage stable increased replication fidelity prevents reversion pathogenic wildtype phenotype propose restricting viral quasispecies diversity provides general approach rational design stable attenuated vaccine wide variety virus,2008,"Vignuzzi, Marco; Wendt, Emily; Andino, Raul",Nature medicine,,,,,,https://doi.org/10.1038/nm1726; https://www.ncbi.nlm.nih.gov/pubmed/18246077/,5519284.0,3
29934,29934,40497,tpk877r7,,Medline,Topical Administration Is a Promising Inoculating Route versus Intramuscular Inoculation for the Nanoparticle-Carried DNA Vaccine to Prevent Corneal Infections.,10.1159/000441898,,26650397.0,unk,purpose evaluate comparative effect topical versus intramuscular administration nanoparticlecarried dna vaccine preventing corneal herpes simplex virus type hsv infection method nanoparticle polyethylenimine peifeocarried dna vaccine peifeoprscgdil dna vaccine prscgdil alone topically versus intramuscularly inoculated one eye mouse day three week final immunization specific immune response clinical degree primary herpes simplex keratitis evaluated result topical inoculation nanoparticlecarried dna vaccine induced mouse generate similar level specific hsvneutralizing antibody ifnγ il serum specific killing cytotoxicity proliferative activity splenic lymphocyte significantly higher level secretory iga tear compared intramuscular inoculation importantly mouse inoculated topically showed significantly decreased herpes simplex keratitis severity mouse inoculated intramuscularly hsv challenge cornea mouse conclusion topical inoculation nanoparticlecarried dna vaccine elicits stronger specific local immune response effectively inhibits herpes simplex keratitis compared intramuscular inoculation hsv ocular challenge mouse model thus topical administration may promising inoculating route nanoparticlecarried dna vaccine prevent corneal infection,2015,"Hu, Kai; Malla, Tejsu; Zhai, Yujia; Dong, Lili; Tang, Ru",Ophthalmic research,,,,,,https://doi.org/10.1159/000441898; https://www.ncbi.nlm.nih.gov/pubmed/26650397/,22362450.0,3
30029,30029,40603,h95aelxy,,Medline,Bovine herpesvirus-1: evaluation of genetic diversity of subtypes derived from field strains of varied clinical syndromes and their relationship to vaccine strains.,10.1016/j.vaccine.2014.11.033,,25454086.0,unk,bovine herpesvirus bohv cause significant disease cattle control program north america incorporate vaccination modified live viral mlv killed kv vaccine bohv strain isolated diseased animal fetus vaccination marker differentiating mlv field strain using wholegenome sequencing analysis identifying single nucleotide polymorphism snp using multiple primer set sequencing product permit association bohv isolates vaccine determine association vaccine virus strain isolated clinical case following vaccination analyzed bohv isolates animal various clinical syndrome corresponded bohv respiratory group remaining three corresponded bohvb typically found genital tract cattle four bohv isolates identical vaccine strain three postvaccination abortion episode typical herpetic lesion whose dam received mlv vaccine pregnancy one heifer given related mlv vaccine sequence two respiratory isolates perfectly matched mutation characterizing rlb strain temperature sensitive mutant used intranasal parenteral vaccine last three respiratory strain clearly appeared related group mlv vaccine previously mlv vaccine grouped four group based snp pattern contrast abovementioned isolates closely matched snp pattern respective mlv vaccine virus strain lacked possessed number additional mutation compared group mlv vaccine viral genome finding bohvb respiratory case indicates focus given bohvb emerging virus virus recognized fully characterized brd,2015,"Fulton, R W; d'Offay, J M; Eberle, R; Moeller, R B; Campen, H Van; O'Toole, D; Chase, C; Miller, M M; Sprowls, R; Nydam, D V",Vaccine,,,,,,https://doi.org/10.1016/j.vaccine.2014.11.033; https://www.ncbi.nlm.nih.gov/pubmed/25454086/,25569100.0,3
30228,30228,40825,laai8ohw,,Medline,"Newcastle disease virus vector producing human norovirus-like particles induces serum, cellular, and mucosal immune responses in mice.",10.1128/jvi.01570-14,,24920815.0,unk,unlabelled human norovirus infection common cause viral gastroenteritis worldwide development effective vaccine required reducing norovirus outbreak inability grow human norovirus cell culture hindered development liveattenuated vaccine overcome obstacle generated recombinant newcastle disease virus rndvvectored experimental norovirus vaccine expressing capsid protein vp norovirus strain va compared two different ndv vector conventional rndv vector modified rndv vector efficiency expressing vp protein result showed modified vector replicated higher titer expressed higher level vp protein df cell allantoic fluid embryonated chicken egg conventional vector demonstrated vp protein produced rndvs able selfassemble viruslike particle vlps morphologically similar baculovirusexpressed vlps evaluation immunogenicity mouse showed modified rndv vector induced higher level igg response induced conventional vector baculovirusexpressed vlps rndv vector predominantly induced igga subclass antibody th response specifically high level gamma interferon ifnγ tumor necrosis factor alpha tnfα interleukin il detected splenocytes addition modified rndv vector induced higher level fecal iga response mouse baculovirusexpressed vlps finding suggest rndv vector efficient system produce costeffective vlps embryonated chicken egg potential used liveattenuated vaccine human importance noroviruses major cause viral gastroenteritis worldwide currently effective vaccine norovirus infection available study evaluated newcastle disease virus ndv vaccine vector norovirus result suggest ndv used costeffective method largescale production noroviruslike particle vaccine also liveattenuated vectored vaccine,2014,"Kim, Shin-Hee; Chen, Shun; Jiang, Xi; Green, Kim Y; Samal, Siba K",Journal of virology,,,,,,https://doi.org/10.1128/jvi.01570-14; https://www.ncbi.nlm.nih.gov/pubmed/24920815/,2015396.0,3
30439,30439,41063,whyon8go,,Medline,Development of next-generation respiratory virus vaccines through targeted modifications to viral immunomodulatory genes.,10.1586/14760584.2015.1095096,,26434947.0,unk,vaccine represent one greatest contribution scientific community global health yet many pathogen remain either unchallenged inadequately hindered commercially available vaccine respiratory virus pose distinct difficult challenge due ability rapidly spread adapt modify host immune response considerable research directed understand role respiratory virus immunomodulatory protein influence host immune response review effort develop nextgeneration vaccine targeting key immunomodulatory gene influenza virus coronaviruses respiratory syncytial virus measles virus mumps virus,2015,"Stobart, Christopher C; Moore, Martin L",Expert review of vaccines,,,,,,https://doi.org/10.1586/14760584.2015.1095096; https://www.ncbi.nlm.nih.gov/pubmed/26434947/,207196090.0,3
30615,30615,41276,edrd55e1,,Medline,Effects of chicken anaemia virus and infectious bursal disease virus-induced immunodeficiency on infectious bronchitis virus replication and genotypic drift.,10.1080/03079457.2012.702889,,22897690.0,unk,followed change portion gene sequence dominant population infectious bronchitis virus ibv arkansas ark vaccine strain serial passage chicken infected immunosuppressive chicken anaemia virus cav andor infectious bursal disease virus ibdv well immunocompetent chicken ibvark vaccine applied ocularly tear collected infected chicken subsequent ocular inoculation later passage experiment performed twice experiment dominant genotype vaccine strain rapidly negatively selected chicken group cav ibdv cavibdv immunocompetent based genotype ibv subpopulation previously reported immunocompetent chicken named component c c emerged immunocompetent immunodeficient chicken first passage different subpopulation emerged followed establishment one two predominant population passage subpopulation designated c became established either cavinfected ibdvinfected chicken ibv maintained four passage result indicate selection cease immunodeficient chicken phenotype c may show distinct adaptation environment subpopulation c c initially became established immunocompetent bird became extinct succeeding passage similar result observed chicken coinfected cavibdv result suggest generation genetic diversity ibv constrained finding constitutes evidence phenotypic drift occurring mainly result selection,2012,"Gallardo, Rodrigo A; van Santen, Vicky L; Toro, Haroldo",Avian pathology : journal of the W.V.P.A,,,,,,https://doi.org/10.1080/03079457.2012.702889; https://www.ncbi.nlm.nih.gov/pubmed/22897690/,205547166.0,3
30692,30692,41361,jruddvbl,,Medline,Chloroplasts as expression platforms for plant-produced vaccines.,10.1586/erv.10.78,,20673012.0,unk,production recombinant subunit vaccine gene incorporated plastid genome advantageous attainable expression level due high transgene copy number absence gene silencing biocontainment consequence maternal inheritance plastid transgene presence pollen expression multiple transgene prokaryoticlike operon discus core technology plastid transformation chlamydomonas reinhardtii unicellular alga nicotiana tabacum tobacco flowering plant specie demonstrate utility technology production recombinant vaccine antigen,2010,"Cardi, Teodoro; Lenzi, Paolo; Maliga, Pal",Expert review of vaccines,,,,,,https://doi.org/10.1586/erv.10.78; https://www.ncbi.nlm.nih.gov/pubmed/20673012/,31127944.0,3
30784,30784,41473,3ghmyuq4,,Medline,Heat shock protein 70 enhances mucosal immunity against human norovirus when coexpressed from a vesicular stomatitis virus vector.,10.1128/jvi.00019-14,,24574391.0,unk,unlabelled human norovirus nov account nonbacterial gastroenteritis worldwide currently vaccine available combat human nov cultivable lack smallanimal model recently demonstrated recombinant vesicular stomatitis virus rvsv expressing human nov capsid protein rvsvvp induced strong immunity mouse j li j virol improve safety efficacy vaccine candidate heat shock protein hsp inserted rvsvvp backbone vector second construct generated firefly luciferase luc gene inserted place hsp control double insertion resultant recombinant virus rvsvhspvp rvsvlucvp significantly attenuated cell culture viral spread mouse rvsvvp inoculation dose × pfu rvsvhspvp triggered significantly higher vaginal iga rvsvvp significantly higher fecal vaginal iga response rvsvlucvp although serum igg cell response similar inoculation dose × pfu rvsvhspvp stimulated significantly higher cell fecal vaginal iga response rvsvvp fecal vaginal iga response also significantly increased combined vaccination rvsvvp rvsvhsp used collectively data indicate insertion additional gene hsp luc rvsvvp backbone attenuates vsvbased vaccine vitro vivo thus improving safety vaccine candidate ii hsp enhances human novspecific mucosal cell immunity triggered vsvbased human nov vaccine importance human norovirus nov responsible acute nonbacterial gastroenteritis worldwide currently vaccine virus development live attenuated vaccine human nov possible uncultivable thus live vectorbased vaccine may provide alternative vaccine strategy study developed vesicular stomatitis virus vsvbased human nov vaccine candidate constructed rvsvhspvp coexpressing heat shock protein hsp capsid vp gene human nov rvsvlucvp coexpressing firefly luciferase luc vp gene found vsvs double gene insertion significantly attenuated vsv single vp insertion rvsvvp furthermore found coexpression coadministration hsp vsv vector significantly enhanced human novspecific mucosal immunity collectively developed improved live vectored vaccine candidate human nov useful future clinical study,2014,"Ma, Yuanmei; Duan, Yue; Wei, Yongwei; Liang, Xueya; Niewiesk, Stefan; Oglesbee, Michael; Li, Jianrong",Journal of virology,,,,,,https://doi.org/10.1128/jvi.00019-14; https://www.ncbi.nlm.nih.gov/pubmed/24574391/,6144989.0,3
31119,31119,41853,f48cdufd,,Medline,Controlled viral glycoprotein expression as a safety feature in a bivalent rabies-ebola vaccine.,10.1016/j.virusres.2014.11.028,,25481284.0,unk,using recombinant rabies rabv vaccine platform developed several safe effective vaccine recently developed rabvbased ebolavirus ebov vaccine efficacious nonhuman primate one safety feature vaccine utilization live replicationdeficient rabv construct construct rabv glycoprotein g deleted genome requiring g trans complementation order new infectious virus released initial infected cell analyze safety feature bivalent rabvbased ebov vaccine comprised gdeleted rabv backbone expressing ebov glycoprotein gp found level rabv genome infected cell equivalent regardless g supplementation production infectious virus indeed restricted lack g importantly presence ebov gp substitute g finding support safety profile replicationdeficient rabvebov bivalent vaccine,2015,"Papaneri, Amy B; Bernbaum, John G; Blaney, Joseph E; Jahrling, Peter B; Schnell, Matthias J; Johnson, Reed F",Virus research,,,,,,https://doi.org/10.1016/j.virusres.2014.11.028; https://www.ncbi.nlm.nih.gov/pubmed/25481284/,205659888.0,3
31242,31242,41995,vduqpb1z,,Medline,Congenital cytomegalovirus infection.,10.1111/j.1749-6632.2010.05649.x,,20840266.0,unk,congenital cytomegalovirus cmv infection serious health problem obstacle limiting infection lack public awareness issue especially owing asymptomatic nature cmv infection inefficacy therapy unsuccessful vaccine trial date therefore important organize current data estimate result report development vaccine cmv must highest priority,2010,"Syggelou, Angeliki; Iacovidou, N; Kloudas, S; Christoni, Z; Papaevangelou, V",Annals of the New York Academy of Sciences,,,,,,https://doi.org/10.1111/j.1749-6632.2010.05649.x; https://www.ncbi.nlm.nih.gov/pubmed/20840266/,31029475.0,3
31290,31290,42053,n6gyy15f,,Medline,Cross-Protection by Infectious Bronchitis Viruses Under Controlled Experimental Conditions.,10.1637/11231-070615-reg.1,,26629628.0,unk,infectious bronchitis virus ibv crossprotection trial performed healthy chicken maintained controlled environmental condition chicken primed primed boosted massachusetts masstype attenuated vaccine subsequently challenged either ibv arkansas ark gatype virulent strain addition arkvaccinated chicken challenged ibv ga spike protein amino acid identity ibv vaccine challenge strain varied contrary expectation assessment clinical sign viral load histopathology indicated significant level crossprotection among antigenically distant ibv strain moreover prime booster vaccination mass protected ga improved protection ark compared mass single vaccination result emphasize need include single vaccination control group control group primed boosted single serotype testing efficacy ibv protectotypes andor novel ibv vaccine combination heterologous serotypes controlled experimental condition control distinct importance experiment supporting introduction attenuated ibv vaccine strain exotic region since exotic strain may provide new genetic material recombination emergence novel ibv strain,2015,"Toro, H; van Santen, V L; Ghetas, A M; Joiner, K S",Avian diseases,,,,,,https://doi.org/10.1637/11231-070615-reg.1; https://www.ncbi.nlm.nih.gov/pubmed/26629628/,22084916.0,3
31462,31462,42260,hivpamvs,,Medline,DNA vaccines for targeting bacterial infections.,10.1586/erv.10.57,,20624048.0,unk,dna vaccination great interest since discovery due ability elicit humoral cellular immune response dna vaccine consist dna plasmid containing transgene encodes sequence target protein pathogen control eukaryotic promoter revolutionary technology proven effective animal model four dna vaccine product recently approved veterinary use although dna vaccine bacterial infection tested result encouraging versatility safety simplicity wider range organism targeted vaccine show potential advantage public health article describes mechanism action dna vaccine potential use targeting bacterial infection addition provides updated summary method used enhance immunogenicity codon optimization adjuvant delivery technique including electroporation use nanoparticles,2010,"Ingolotti, Mariana; Kawalekar, Omkar; Shedlock, Devon J; Muthumani, Karuppiah; Weiner, David B",Expert review of vaccines,,,,,,https://doi.org/10.1586/erv.10.57; https://www.ncbi.nlm.nih.gov/pubmed/20624048/,37192194.0,3
31649,31649,42477,jpe8pk5k,,Medline,Human serum amyloid P functions as a negative regulator of the innate and adaptive immune responses to DNA vaccines.,10.4049/jimmunol.1003641,,21278351.0,unk,utility dna vaccine limited failure elicit sufficiently potent immune response many human application whereas dna vaccination mouse successful however underlying mechanism remain unknown hypothesize serum amyloid p component sap speciesspecific dnabinding ability contributes difference human mouse limit dna vaccine efficacy vivo study dna vaccineinduced adaptive immune response also significantly decreased human sap hsap transgenic mouse using human promonocytic cell line thpderived macrophage cell model found cell incubated hsapdna complex showed significant defect innate immune activation whereas mouse sap similar albeit weak activity hsap also significantly inhibited function two identified dna sentinel highmobility group b protein antimicrobial peptide redirected dna update fcrs leading endocytosis endosomal degradation also found chemical sap inhibitor strongly recovered suppressed innate immune response dna presence human serum enhanced immunogenicity dna vaccine vivo data indicated sap key negative regulator innate immune response dna may partly responsible insufficient immune response dna vaccination human sap suppression may novel strategy improving efficacy human dna vaccine requires clinical investigation,2011,"Wang, Yue; Guo, Yingjun; Wang, Xiaohui; Huang, Jinfeng; Shang, Jingli; Sun, Shuhan",Journal of immunology,,,,,,https://doi.org/10.4049/jimmunol.1003641; https://www.ncbi.nlm.nih.gov/pubmed/21278351/,1151558.0,3
31685,31685,42519,87tepjzs,,Medline,Prevention of Infectious Diseases due to Immunosuppression and Vaccinations in Asian Patients with Inflammatory Bowel Disease.,10.1159/000489643,,30505836.0,unk,background inflammatory bowel disease ibd patient immunocompromise high risk developing complication related viral infection western country first formulate vaccine guideline asian country developed national international vaccine guideline little later order reduce risk mortality viral infection however study date examined difference vaccination prevail among asian country summary review summarizes vaccination status schedule various asian country immunocompromised ibd patient vaccination rate regardless specific vaccine high japan south korea china low india philippine vaccine schedule differed country outbreak measles rubella seen due low vaccination rate southeast asia south asia live vaccine administered immunosuppressive treatment infection measles mumps varicella immunosuppressive therapy carry high risk mortality thus confirmation immunization status recommended soon ibd diagnosed possible live vaccine administered initiation immunosuppressive treatment patient seronegative hepatitis b administration hepatitis b vaccine also recommended key message physician considering severity outbreak understand difference vaccination status exist among various asian country region,2018,"Sagami, Shintaro; Kobayashi, Taku; Hibi, Toshifumi",Inflammatory intestinal diseases,,,,,,https://doi.org/10.1159/000489643; https://www.ncbi.nlm.nih.gov/pubmed/30505836/,54624998.0,3
31696,31696,42532,2cnwel07,,Medline,Putative suppressing effect of IgG Fc-conjugated haemagglutinin (HA) stalk of influenza virus H7N9 on the neutralizing immunogenicity of Fc-conjugated HA head: implication for rational design of HA-based influenza vaccines.,10.1099/jgv.0.000365,,26653217.0,unk,emergence influenza hn infection posed great threat public health globally poor immunogenicity hn haemagglutinin ha major obstacle development effective hn vaccine found vaccine containing hha head conjugated igg fc hdfc induced strong neutralizing antibody response protection hn infection whilst fcconjugated hha stalk stfcbased vaccine could induce neutralizing antibody although stfcimmunized mouse partially protected vaccine containing fulllength extracellular domain ha conjugated fc mixture hdfc plus stfc induced significantly lower neutralizing antibody haemagglutination inhibition titre hdfcbased vaccine result suggest stfc may inhibitory effect neutralizing immunogenicity hdfc therefore neutralizing domain receptorbinding domain ha head kept nonneutralizing domain ha stalk ability potentially suppress neutralizing immunogenicity ha head removed fcconjugated habased influenza vaccine increase neutralizing antibody response,2016,"He, B; Xia, S; Yu, F; Fu, Y; Li, W; Wang, Q; Lu, L; Jiang, S",The Journal of general virology,,,,,,https://doi.org/10.1099/jgv.0.000365; https://www.ncbi.nlm.nih.gov/pubmed/26653217/,43159176.0,3
31699,31699,42537,avdj4kqn,,Medline,Antibody-mediated protection against Ebola virus.,10.1038/s41590-018-0233-9,,30333617.0,unk,recent ebola virus disease epidemic highlighted need effective vaccine therapeutic prevent future outbreak antibody clearly critical control deadly disease however specific mechanism action protective antibody yet defined perspective discus antibody feature correlate vivo protection infection ebola virus based result systematic comprehensive study antibody directed virus although neutralization activity mediated fab domain antibody strongly correlated protection recruitment immune effector function fc domain also emerged complementary sometimes alternative route protection subset antibody fcmediated clearance killing infected cell seems main driver protection exposure mirror observation vaccination study continued analysis antibody achieve protection partially wholly fcmediated function precise function required intersection specificity importance function different animal model needed identify begin capitalize fcmediated protection vaccine therapeutic alike,2018,"Saphire, Erica Ollmann; Schendel, Sharon L; Gunn, Bronwyn M; Milligan, Jacob C; Alter, Galit",Nature immunology,,,,,,https://doi.org/10.1038/s41590-018-0233-9; https://www.ncbi.nlm.nih.gov/pubmed/30333617/,53011827.0,3
31933,31933,42814,dshatfok,,Medline,"One-Health: a Safe, Efficient, Dual-Use Vaccine for Humans and Animals against Middle East Respiratory Syndrome Coronavirus and Rabies Virus.",10.1128/jvi.02040-16,,27807241.0,unk,middle east respiratory syndrome coronavirus merscov emerged highly pathogenic respiratory virus treatment option merscov human animal largescale clinical trial therapy merscov address need developed inactivated rabies virus rabv contains merscov spike protein expressed surface initial recombinant vaccine bnsps express fulllength wildtype merscov protein however showed significantly reduced viral titer compared parental rabv strain lowlevel incorporation fulllength merscov rabv particle therefore developed rabvmers vector contained merscov domain merscov protein fused rabv g protein c terminus bnsps bnsps grew titer similar parental vaccine vector bnsp rabv gmerscov fusion protein efficiently expressed incorporated rabv particle vaccinated mouse chemically inactivated bnsps induced hightiter neutralizing antibody next challenged vaccinated mouse control mouse merscov adenovirus transduction human dipeptidyl peptidase hdpp receptor analyzed ability mouse control merscov infection result demonstrated vaccinated mouse fully protected merscov challenge indicated significantly lower merscov titer merscov mrna level challenged mouse unvaccinated control data establish inactivated rabvmers sbased vaccine may effective use animal human area merscov endemic importance rabies virusbased vector proven efficient dual vaccine rabies emergent infectious disease ebola virus show inactivated rabies virus particle containing merscov protein induce potent immune response merscov rabv novel vaccine easy produce may useful protect target animal camel well human deadly merscov rabv infection result indicate vaccine approach prevent disease rabvbased vaccine platform may valuable tool timely vaccine development emerging infectious disease,2017,"Wirblich, Christoph; Coleman, Christopher M; Kurup, Drishya; Abraham, Tara S; Bernbaum, John G; Jahrling, Peter B; Hensley, Lisa E; Johnson, Reed F; Frieman, Matthew B; Schnell, Matthias J",Journal of virology,,,,,,https://doi.org/10.1128/jvi.02040-16; https://www.ncbi.nlm.nih.gov/pubmed/27807241/,26457515.0,3
32014,32014,42904,zqafcwcu,,Medline,"Assuring the quality, safety, and efficacy of DNA vaccines.",10.1385/1-59259-688-6:499,,21374344.0,unk,scientist academia whose research aimed development novel vaccine approach vaccination may always fully aware regulatory process candidate vaccine becomes licensed product chapter provide overview regulatory process discus detail quality preclinical safety issue plasmid dna vaccine intended human use useful research scientist aware process development novel vaccine could problematic due starting material often developed research laboratory illdefined condition,2000,"Robertson, J S; Griffiths, E",Methods in molecular medicine,,,,,,https://doi.org/10.1385/1-59259-688-6:499; https://www.ncbi.nlm.nih.gov/pubmed/21374344/,22084923.0,3
32072,32072,42971,s95vzw47,,Medline,Innovative bioinformatic approaches for developing peptide-based vaccines against hypervariable viruses.,10.1038/icb.2010.65,,20458336.0,unk,application field pharmacogenomics pharmacogenetics vaccine design recently labeled vaccinomics newly named area vaccine research heavily intertwined bioinformatics seems leading charge developing novel vaccine currently unmet medical need hypervariable virus human immunodeficiency virus hiv hepatitis c emerging avian swine influenza recent bioinformatic approach area vaccine research include use epitope determination prediction algorithm exploring use peptide epitope vaccine immunogen paper briefly discus explores current us bioinformatics vaccine design toward pursuit peptide vaccine hypervariable virus various informatics vaccine design strategy attempted group toward hypervariable virus also briefly examined along strategy used group design synthesis peptide immunogen candidate hiv influenza vaccine,2011,"Sirskyj, Danylo; Diaz-Mitoma, Francisco; Golshani, Ashkan; Kumar, Ashok; Azizi, Ali",Immunology and cell biology,,,,,,https://doi.org/10.1038/icb.2010.65; https://www.ncbi.nlm.nih.gov/pubmed/20458336/,205150554.0,3
32202,32202,43120,iyak8jsj,,Medline,Influenza virus h5 DNA vaccination is immunogenic by intramuscular and intradermal routes in humans.,10.1128/cvi.05663-11,,22956656.0,unk,avian influenza virus cause outbreak domestic wild bird around world sporadic human infection reported dna vaccine encoding hemagglutinin ha protein aindonesia hn strain initially tested two randomized phase clinical study vaccine research center study vrc doubleblinded study subject randomized placebo mg vaccine mg vaccine treatment group n group intramuscular im biojector injection vrc openlabel study evaluate route subject randomized intradermal id injection mg needlesyringe biojector mg delivered two mg biojector injection deltoid mg deltoid n group injection administered week study antibody response h assessed hemagglutination inhibition hai assay enzymelinked immunosorbent assay elisa neutralization assay h cell response assessed enzymelinked immunospot intracellular cytokine staining assay vaccinerelated serious adverse event vaccine well tolerated group mg id vaccination compared im vaccination induced greater frequency magnitude response elisa significant difference frequency magnitude response id im route hai neutralization assay cell response common subject received mg dose im study demonstrated dna vaccine encoding h safe immunogenic served define proper dose route study id injection route offer significant advantage im route difference detected delivery one site versus splitting dose two site id vaccine administration mg dose im investigated primeboost regimen,2012,"Ledgerwood, J E; Hu, Z; Gordon, I J; Yamshchikov, G; Enama, M E; Plummer, S; Bailer, R; Pearce, M B; Tumpey, T M; Koup, R A; Mascola, J R; Nabel, G J; Graham, B S",Clinical and vaccine immunology : CVI,,,,,,https://doi.org/10.1128/cvi.05663-11; https://www.ncbi.nlm.nih.gov/pubmed/22956656/,206743730.0,3
32229,32229,43152,laj0vs53,,Medline,How well do vaccines for Bordetella bronchiseptica work in dogs? A critical review of the literature 1977-2014.,10.1016/j.tvjl.2015.02.006,,25747699.0,unk,bordetella bronchiseptica bb long causally associated respiratory disease dog parenteral intranasal vaccine pathogen common use since development late early recently commercial oral bb vaccine become available overall literature comprising experimental infection model field study document efficacy vaccine stimulating diseasesparing mucosal systemic immune response associated reduced growth bb vivo however many published study limited flaw experimental design notably failure consider biological statistical implication pen effect many question related longevity vaccine induced immunity bb impact natural exposure herd immunity remain unanswered,2015,"Ellis, John A",Veterinary journal,,,,,,https://doi.org/10.1016/j.tvjl.2015.02.006; https://www.ncbi.nlm.nih.gov/pubmed/25747699/,205516580.0,3
32331,32331,43268,9xh51cd1,,Medline,Optimizing Anti-Viral Vaccine Responses: Input from a Non-Specialist.,10.3390/antibiotics9050255,,32429032.0,unk,recently research community realworld look reason improving vaccine response emerging rna virus vaccine nonspecialist suggests might done propose two alternative option compare primary alternative option current practice basis comparison feasibility achieving need safe massproduced emerging virustargeted vaccine week notice primary option following start platform based live virus infect bacteria human bacteriophage phage isolate phage called pathogen homologs resemble provide antigenic context membranecovered pathogenic rna virus coronavirusphage homologs probably found search correctly done upon isolating viral pathogen evolve phage homolog bind antibody neutralizing viral pathogen vaccinate evolved phage homolog generating local nonhazardous infection phage host curing infection propagating phage artificially infecting bacterial host discus alternative option potential provide needed appropriate platform built,2020-05-15,"Serwer, Philip",Antibiotics,,,,,,https://doi.org/10.3390/antibiotics9050255; https://www.ncbi.nlm.nih.gov/pubmed/32429032/,218759802.0,3
32468,32468,43434,77mw0dws,,Medline,Defining Protective Epitopes for COVID-19 Vaccination Models.,10.1002/jmv.25876,,32285942.0,unk,recent paper journal provide tangible avenue covid vaccine production immunoreactive epitope brought forefront many emerging study development consistent predictable animal model covid infection evidently also welcome event preliminary antiviral vaccine assessment surely brings u another level progression article protected copyright right reserved,2020-04-14,"Cimolai, Nevio",Journal of medical virology,,,,,,https://doi.org/10.1002/jmv.25876; https://www.ncbi.nlm.nih.gov/pubmed/32285942/,215757377.0,3
