,Unnamed: 0,Unnamed: 0.1,cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id,cluster
52693,52693,66549,a6yc8eaz,,Medline,[The epidemiologic characteristics of patients with severe acute respiratory syndrome (SARS)].,,,12914206.0,unk,objective study epidemiologic characteristic patient severe acute respiratory syndrome sars investigate transmission way disease method total clinically diagnosed sars patient enrolled study result result showed patient exposed sars patient least contact time minute average incubation period day range day subject hospital stuff group hospital stuff nonhospital stuff history direct contact sars patient respectively incubation period hospital stuff nonhospital stuff similar nurse infected doctor nurse assistance lack isolation selfprotection important factor hospital infection early isolation could efficiently prevent spread disease conclusion close exposure important way transmission sars aggregation disease common incubation period around day efficient isolation selfprotection could reduce infection prevent spread disease,2003,"Lu, Haiying; Huo, Na; Xu, Xiaoyuan; Wang, Guangfa; Li, Jianping; Wang, Guiqiang; Li, Haichao; Wang, Jun; Nie, Ligong",Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/12914206/,21831178.0,5
52696,52696,66553,u3nz7p4e,,Medline,How to provide an effective primary health care in fighting against severe acute respiratory syndrome: the experiences of two cities.,,,17276791.0,unk,objective study designed compare response management severe acute respiratory syndrome sars family physician hong kong toronto health system provide evidence improve health policy practice newly emerging infectious disease method questionnaire sent family medicine tutor affiliated either chinese university hong kong university toronto survey question covered training sars use screening tool anxiety scale clinical practice demographic data result doctor hong kong toronto replied questionnaire respectively training infectious disease control confident dealing sars hong kong screening tool provided international agency meet local need toronto lack centralized hospital admission policy fully public laboratory probably resulted appointment cancellation dissatisfaction may need deployment personnel institution loss income major concern conclusion sharing lesson learned different region sars outbreak help prepare next epidemic,2007,"Wong, William C W; Wong, Samuel Y S; Lee, Albert; Goggins, William B",American journal of infection control,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/17276791/,26092570.0,5
52698,52698,66555,l8u1rlzd,,Medline,Preliminary clinical description of severe acute respiratory syndrome.,,,12680522.0,unk,severe acute respiratory syndrome sars condition unknown etiology described patient asia north america europe report summarizes clinical description patient sars based information collected since midfebruary world health organization health canada cdc collaboration health authority clinician hong kong taiwan bangkok singapore united kingdom slovenia canada united state information preliminary limited broad necessarily nonspecific case definition,2003,,MMWR. Morbidity and mortality weekly report,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/12680522/,26657665.0,5
52700,52700,66557,wkucr4tc,,Medline,Patient satisfaction with doctor-patient interaction in a radiotherapy centre during the severe acute respiratory syndrome outbreak.,,,16026437.0,unk,outpatient radiotherapy department assessed precaution implemented severe acute respiratory syndrome sars outbreak affected patient satisfaction doctorpatient interaction explored variable potentially influencing satisfaction information obtained would help prepare u future infectious disease outbreak outpatient seen outbreak completed validated questionnaire assessing satisfaction doctorpatient interaction additional item assessed included patient perception sars measure patient demographic patient heard sars believed sars precaution necessary believed contracting sars possible despite precaution patient satisfied doctor wearing mask temperature check patient wearing mask despite high satisfaction level sars precaution believed adversely affected doctorpatient interaction regard doctorpatient interaction patient satisfied patient satisfied information exchange domain mean score compared domain p confidence le satisfied empathy domain compared domain p confidence patient satisfied understanding treatment plan doctor honest understood patient least satisfied information caring illness visit could better doctor showing interest multivariate analysis patient le satisfied sars measure significantly le satisfied doctorpatient interaction p dissatisfaction sars measure associated significant dissatisfaction question domain older age nonbreast cancer patient also le satisfied doctorpatient interaction patient satisfied doctorpatient interaction despite implementation infectious disease prevention measure however patient dissatisfied sars precaution poorer satisfaction particular physician empathy appeared adversely affected result relevance radiotherapy department preparing contingency plan event infectious disease outbreak,2005,"Tang, J I; Shakespeare, T P; Zhang, X J; Lu, J J; Liang, S; Wynne, C J; Mukherjee, R K; Back, M F",Australasian radiology,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/16026437/,673294.0,5
52704,52704,66561,9qeyrl64,,Medline,Neutralizing antibodies in patients with severe acute respiratory syndrome-associated coronavirus infection.,,,15319862.0,unk,background severe acute respiratory syndrome sarsassociated coronavirus sarscov principal etiologic agent sars analyzed serum sample obtained patient sars beijing determine whether infection sarscov elicit neutralizing antibody nabs method developed highly sensitive safe neutralization assay using sarscov pseudotyped virus used assay determine titer nabs serum sample patient sars result found serum sample contained nabs sarscov nab activity could attributed immunoglobulin g nabs became detectable first day onset symptom level peaked day sustained day serum sample could neutralize pseudotype particle bearing spike glycoprotein different sarscov strain suggesting nabs sarscov broadly reactive conclusion nabs sarscov broadly elicited patient sars according kinetics may correlate viral load early stage disease result suggest possible develop effective vaccine sars nabs provide potential strategy treating patient sars,2004,"Nie, Yuchun; Wang, Guangwen; Shi, Xuanling; Zhang, Hong; Qiu, Yan; He, Zhongping; Wang, Wei; Lian, Gewei; Yin, Xiaolei; Du, Liying; Ren, Lili; Wang, Jianwei; He, Xiong; Li, Taisheng; Deng, Hongkui; Ding, Mingxiao",The Journal of infectious diseases,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15319862/,32810989.0,5
52709,52709,66569,e7x04xo7,,Medline,Lack of SARS transmission and U.S. SARS case-patient.,,,15030686.0,unk,early april severe acute respiratory syndrome sars diagnosed pennsylvania resident exposure person sars toronto canada identify contact casepatient evaluate risk sars transmission detailed epidemiologic investigation performed basis investigation person healthcare worker household contact others identified close contact casepatient infectioncontrol practice implemented laboratory evaluation clinical specimen showed evidence transmission sarsassociated coronavirus sarscov infection close contact patient investigation document certain circumstance sarscov readily transmitted close contact despite ample unprotected exposure improving understanding risk factor transmission help focus public health control measure,2004,"Peck, Angela J; Newbern, E Claire; Feikin, Daniel R; Issakbaeva, Elmira T; Park, Benjamin J; Fehr, Jason; LaMonte, Ashley C; Le, Thong P; Burger, Terry L; Rhodes, Luther V; Weltman, Andre; Erdman, Dean; Ksiazek, Thomas G; Lingappa, Jairam R",Emerging infectious diseases,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15030686/,59209258.0,5
52713,52713,66574,9rrll828,,Medline,[Clinical analysis of patients with severe acute respiratory syndrome in Beijing area].,,,14703443.0,unk,objective study epidemiological clinical laboratory characteristic treatment prognosis patient severe acute respiratory syndrome sars method clinical data patient sars retrospectively analyzed result age patient n male n female incubation period day common symptom fever cough fatigue patient decreased white blood cell count patient decreased lymphocyte patient decreased cd cd cell count respectively patient decreased sao serum alt ast ldh ck elevated patient respectively serum igg sars virus positive patient recovery stage general combination therapy including antibiotic antiviral agent glucocorticoid immunityenhancing agent used artificial ventilation used patient including invasive mechanical ventilation used eightyone diagnosed severe type sars patient died sars conclusion sars highly communicable disease mostly affect youth people prime life characteristic clinical manifestation combination therapy effective patient,2003,"Xu, Jie; Yang, Min; Liu, Zhuang",Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/14703443/,20828854.0,5
52724,52724,66587,ihepk19l,,Medline,Adverse skin reactions to personal protective equipment against severe acute respiratory syndrome--a descriptive study in Singapore.,,,17026695.0,unk,severe acute respiratory syndrome sars first recognized february first severe readily transmissible new disease emerge st century healthcare worker affected country exposed regular use personal protective equipment ppe n mask glove gown aim study prevalence adverse skin reaction ppe among healthcare worker singapore sars outbreak healthcare staff national skin centre tan tock seng hospital surveyed using questionnaire asked participate agreed respondent doctor nurse ancillary staff mean age respondent year majority woman chinese staff used mask regularly reported acne facial itch rash n mask use used glove regularly reported dry skin itch rash use ppe associated high rate adverse skin reaction need find suitable alternative affected staff encourage awareness among staff role dermatologist care,2006,"Foo, Chris C I; Goon, Anthony T J; Leow, Yung-Hian; Goh, Chee-Leok",Contact dermatitis,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/17026695/,25428697.0,5
52727,52727,66590,5hds4ifm,,Medline,Role of China in the quest to define and control severe acute respiratory syndrome.,,,14519236.0,unk,china hold key solving many question crucial global control severe acute respiratory syndrome sars disease appears originated guangdong province causative agent sars coronavirus likely originated animal host perhaps sold public market epidemiologic finding integral defining animalhuman linkage may confirmed laboratory study animal host confirmed intervention may needed prevent animaltohuman transmission community seroprevalence study may help determine basis decline disease incidence guangdong province february china also able contribute key data causative agent transmitted evolving well identifying pivotal factor influencing disease outcome,2003,"Breiman, Robert F; Evans, Meirion R; Preiser, Wolfgang; Maguire, James; Schnur, Alan; Li, Ailan; Bekedam, Henk; MacKenzie, John S",Emerging infectious diseases,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/14519236/,9199714.0,5
52731,52731,66595,knkic8hs,,Medline,Chemokine response in children with SARS.,,,15781938.0,unk,chemokine response eight child serologically confirmed severe acute respiratory syndrome sars longitudinally monitored raised plasma interferon gamma inducible protein ip concentration suggested active type thelper lymphocyte mediated immune response high circulating ip level could facilitate viral clearance might play role assisting recovery patient,2005,"Ng, P C; Lam, C W K; Li, A M; Wong, C K; Leung, T F; Cheng, F W T; Hon, K L E; Chan, I H S; Wong, E; Fok, T F",Archives of disease in childhood,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15781938/,43389325.0,5
52738,52738,66603,jtjsfrww,,Medline,[SARS prevention and nursing in traditional Chinese medicine].,,,15137183.0,unk,study adopts concept three level prevention traditional chinese medicine discus severe acute respiratory syndrome sars prevention nursing emphasis traditional chinese medicine primary tertiary prevention study present nursing intervention based traditional chinese medicine tcm including daily care diet massage care exercise chinese psychosocial care course intervention designed consideration nurse caring sars patient bolster ability fight disease,2004,"Chen, Li-Li; Lin, Chouh-Jiaun; Chang, Man-Ling; Lin, Jun-Dai",Hu li za zhi The journal of nursing,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15137183/,28344769.0,5
52750,52750,66617,mmdm7adu,,Medline,"Childhood severe acute respiratory syndrome, coronavirus infections and asthma.",,,15209951.0,unk,severe acute respiratory syndrome sars new infectious disease caused novel coronavirus child appear le susceptible sars coronavirus although nonsars coronaviruses cause respiratory infection adult child age exact reason sars preferentially affect adult child still unknown many hypothesis exist need explored outbreak sars appear increase asthma exacerbation child,2004,"Van Bever, Hugo P; Chng, Seo Yi; Goh, Daniel Y",Pediatric allergy and immunology : official publication of the European Society of Pediatric Allergy and Immunology,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15209951/,41840692.0,5
52752,52752,66619,hta7tz9j,,Medline,[A study of the architectural factors and the infection rates of healthcare workers in isolation units for severe acute respiratory syndrome].,,,14633440.0,unk,objective investigate measure prevent outbreak severe acute respiratory syndrome sars healthcare worker isolation unit method architectural factor infection healthcare worker different ward hospital january march analyzed result four kind isolation ward evaluated including ward thirtyfirst bed lied twelfth floor laminar flow ward intensive care unit icu tenth bed lied fifteenth floor ward twentyseventh bed lied thirteenth floor building thirty ward fourteenth eighteenth floor building b ratio mm area ventilation window volume room respectively number sars case ward mentioned respectively total length hour hospitalization respectively infection rate healthcare worker area mentioned respectively difference infection rate statistical significance conclusion addition strict personal protective measure isolation sars case ward high ratio area ventilation window volume room good ventilation may key preventing outbreak sars healthcare worker isolation unit,2003,"Jiang, Shan-ping; Huang, Li-wen; Wang, Jing-feng; Wu, Wei; Yin, Song-mei; Chen, Wei-xian; Zhan, Jun; Yan, Li; Chen, Xi-long; Li, Jian-jun; Ma, Li-ping; Li, Jian-guo; Huang, Zhi-tong",Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/14633440/,25040251.0,5
52757,52757,66624,49nyliv3,,Medline,"[Analysis on the characteristics of blood serum Ab-IgG detective result of severe acute respiratory syndrome patients in Guangzhou, China].",,,15769316.0,unk,objective probe blood serum abigg characteristic severe acute respiratory syndrome sars patient guangzhou investigate related factor method serum population diagnosed sars convalescent patient nonsars patient family consanguineous contraction person wild animal vegetable salesman community common people collected lab detective method elisa adopted serum sample epidemic investigation sars patient also carried result population detective rate abigg clinic diagnosed sars patient wild animal salesman community common people respectively among clinic diagnosed sars patient positive antibody detective rate specific contact history infectivity higher population among specific contact history infectivity case antibody positive rate young old lower adult meanwhile difference exist among case antibody positive rate identical male female antibody detective rate decreased month conclusion whole sarscov abigg detective rate clinic diagnosed sars patient reason mainly lie wrong clinic diagnosis besides factor age hormone use reagent combination lab detection result epidemic investigation propitious diagnosis veracity impossible subclinic infection sarscov virus importance virus transmitting course need studied,2004,"Du, Lin; Qiu, Ji-chun; Wang, Ming; Zhou, Duan-hua; Liu, Xiao-ning; Gao, Yang; Liu, Yu-fei; DI, Biao; He, Li-juan; Tai, Peng-zhe; Liu, Wei-si; Zhou, Xiu-zhen; Pan, Bing-ying; Zou, Xiao-zhong; Xu, Hui-fang; Mo, Rong-sen",Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15769316/,40898665.0,5
52760,52760,66627,xa7gd8fy,,Medline,Phylogenetic analysis and sequence comparisons of structural and non-structural SARS coronavirus proteins in Taiwan.,,,15737918.0,unk,taiwan experienced large number severe acute respiratory syndrome sars viral infection march july september year sars case confirmed rtpcr serological test order better understand evolutionary relationship among sars coronaviruses scovs different international region performed phylogenetic comparison fulllength genomic protein sequence human scovs including taiwan two civet scovs taiwanese sarscov strain associated nosocomial infection formed monophyletic clade within late phase sars epidemic taiwanese clade could divided two epidemic wave taiwan scovs first wave clustered three isolates amoy garden housing complex hong kong indicating possible origin human scovs one isolate guangdong province china exhibited extra nucleotide fragment orf orf similar civet scov genome nucleotide protein sequence comparison suggested scovs late epidemic came humantohuman transmission certain scovs early epidemic might originated animal,2005,"Lan, Yu-Ching; Liu, Hsin-Fu; Shih, Yi-Ping; Yang, Jyh-Yuan; Chen, Hour-Young; Chen, Yi-Ming Arthur","Infection, genetics and evolution : journal of molecular epidemiology and evolutionary genetics in infectious diseases",,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15737918/,45101579.0,5
52777,52777,66649,2dkn2udm,,Medline,Prevalence of subclinical infection by the SARS coronavirus among general practitioners in Hong Kong.,,,15198186.0,unk,eight general practitioner severe acute respiratory distress syndrome sars hong kong epidemic others may infected sars coronavirus without developing full syndrome conducted serological questionnaire survey determine prevalence subclinical infection sars coronavirus among general practitioner hong kong participant doctor actively practising family medicine sars approximately general practitioner invited participate result eligible analysis sample tested positive enzymelinked immunosorbent assay sample titre immunoflorescence assay prevalence seropositivity thus ci finding document lack subclinical infection sars coronavirus atrisk group community,2004,"Yu, Wai Cho; Tsang, Thomas Ho Fai; Tong, Wing Lok; Ng, Tak Keung; Lim, Wilina; Yeung, Henry Chiu Fat; To, Wing Kin; Lam, Bosco; Tsang, Dominic Ngai Chong; Ho, Thomas Ock Ling; Lai, Sik To; Tong, Kwok Lung",Scandinavian journal of infectious diseases,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15198186/,6750263.0,5
52781,52781,66653,tzrcdpcz,,Medline,Clinical and laboratory findings of SARS in Singapore.,,,16830000.0,unk,introduction singapore one country worldwide affected severe acute respiratory syndrome sars material method case identified outbreak performed retrospective analysis clinical laboratory data patient admitted tan tock seng hospital singapore general hospital result mean age patient year patient male healthcare worker presentation common symptom fever myalgia cough headache rhinorrhoea uncommon admission leukopenia thrombocytopaenia hyponatraemia hypokalaemia transaminitis polymerase chain reaction pcr testing respiratory stool sample provided best yield end first week illness thirtytwo patient initially recognised probable sars reclassified serology test result available chief reason identifying patient early persistently normal chest xrays mild presentation presence concomitant illness overall patient probable sars atypical presentation overall mortality conclusion patient infected sars coronavirus wide clinical presentation nonspecific symptom,2006,"Leong, Hoe-Nam; Chan, Kwai-Peng; Oon, Lynette L E; Koay, Evelyn S C; Ng, Lee-Ching; Lee, May-Ann; Barkham, Timothy; Chen, Mark I C; Heng, Bee-Hoon; Ling, Ai-Ee; Leo, Yee-Sin","Annals of the Academy of Medicine, Singapore",,,,,,https://www.ncbi.nlm.nih.gov/pubmed/16830000/,28976828.0,5
52783,52783,66655,mz7l17ie,,Medline,[Construction of phage antibody library for Fab fragment from a convalescent patient infected with SARS coronavirus].,,,15367356.0,unk,aim construct phage antibody library fab fragment convalescent patient infected sars coronavirus method total rna extracted peripheral blood lymphocyte patient sars virusspecific igg antibody transcribed reversely cdna using cdna template fd light chain fab gene amplified pcr specific primer cloned phagemid pcomb recombinant phagemid electroporated ecoli xl blue recombinant rate detected enzyme digestion analysis library repertoire determined result antibody library fab fragment convalescent patient infected sars conronavirus constructed recombinant rate light chain heavy chain fd gene respectively library size x conclusion phage antibody library human fab fragment constructed successfully lay foundation study,2004,"Wu, Jie; Zheng, Wen-ling; Zhang, Hong-bin; Wang, Jie; Jiang, Yue-hua; Huang, Wen-jie; Ma, Wen-li",Xi bao yu fen zi mian yi xue za zhi = Chinese journal of cellular and molecular immunology,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15367356/,30889667.0,5
52786,52786,66658,mc64cnrr,,Medline,Godzilla in the corridor: The Ontario SARS crisis in historical perspective.,,,16324846.0,unk,ontario nurse employed frontline worker sars descended upon toronto march crisis subsided many nurse remarked sars forever altered chosen profession employment viewed relatively safe transformed potentially lifethreatening discussion provides description expression nurse experienced crisis chose go public record secondly compare subjective perception nurse held nurse worked historical epidemic unknown contested epidemiology historical literature nursing yellow fever cholera influenza epidemic employed offer insight goal determine whether sars outbreak unique experience nurse whether similar experience shared nurse past summary reaction nurse confronted possibility contracting deadly disease remain altogether human dissimilar past present nurse response sars usefully studied within larger historical vision crisis nursing information impression earlier crisis potentially interest nursing profession,2006,"Rankin, John",Intensive & critical care nursing,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/16324846/,23865521.0,5
52803,52803,66683,8qsgg8g3,,Medline,Perception of benefits and costs during SARS outbreak: An 18-month prospective study.,,,17032091.0,unk,study author examined perceived benefit cost outbreak severe acute respiratory syndrome sars mixed account benefit cost rather exclusive account benefit cost proposed characterized nondefensiveness enduring change psychosocial resource participant sars recoverer family member sars recoverer healthy adult residing hong konga sarsaffected region result show participant giving exclusive account benefit higher level defensiveness giving mixed account giving exclusive account cost perceived impact benefit given mixed account related future accruement personal social resource month period,2006,"Cheng, Cecilia; Wong, Wai-man; Tsang, Kenneth W",Journal of consulting and clinical psychology,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/17032091/,7558970.0,5
52808,52808,66688,cmylto32,,Medline,Tachycardia amongst subjects recovering from severe acute respiratory syndrome (SARS).,,,15820302.0,unk,sars new infection human patient recovering sars palpitation form sinus tachycardia study identify possible cause tachycardia excluded active disease thyroid dysfunction haematological cardiac autonomic significant pulmonary defect month onset disease symptomatology attributed physical deconditioning anxiety state physical psychological fitness restored rehabilitation,2005,"Lau, Suet-Ting; Yu, Wai-Cho; Mok, Ngai-Shing; Tsui, Ping-Tim; Tong, Wing-Lok; Cheng, Stella W C",International journal of cardiology,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15820302/,26330729.0,5
52824,52824,66708,2grig82p,,Medline,Coronavirus-positive nasopharyngeal aspirate as predictor for severe acute respiratory syndrome mortality.,,,14718079.0,unk,severe acute respiratory syndrome sars caused major epidemic worldwide novel coronavirus deemed causative agent early diagnosis made reverse transcriptasepolymerase chain reaction rtpcr nasopharyngeal aspirate sample compared symptom sarspositive sarsnegative patient hong kong sars confirmed rtpcr rtpcrpositive patient significantly shortness breath lower lymphocyte count lower lactate dehydrogenase level also likely bilateral multifocal chest radiograph involvement admitted intensive care need mechanical ventilation higher mortality rate multivariate analysis positive rtpcr nasopharyngeal aspirate sample independent predictor death within day,2003,"Tsang, Owen Tak-Yin; Chau, Tai-Nin; Choi, Kin-Wing; Tso, Eugene Yuk-Keung; Lim, Wilina; Chiu, Ming-Chi; Tong, Wing-Lok; Lee, Po-Oi; Lam, Bosco Hoi Shiu; Ng, Tak-Keung; Lai, Jak-Yiu; Yu, Wai-Cho; Lai, Sik-To",Emerging infectious diseases,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/14718079/,14478885.0,5
52836,52836,66723,er33myly,,Medline,[Comparison of serum biochemical features between SARS and other viral pneumonias].,,,15535901.0,unk,objective identify blood chemistry change coronavirus severe acute respiratory syndrome sars method biochemical change sars patient summarized compared viral pneumonia serum total protein tp albumin alb total cholesterol tc triglyceride tg calcium ca ferrum fe lactate dehydrogenase ldh creatine kinase ck alanine aminotransferase alt aspartate aminotransferase ast sars viral pneumonia examined roche diagnostics assay hitachi automatic analyzer clinically confirmed sars patient patient viral pneumonia healthy control included study result compared healthy person level serum tc fe ca alb significantly lowered p p activity ldh ck alt ast elevated increase ck decrease fe significant p p change tp tg obvious viral pneumonia patient alt ast ldh elevated slightly healthy person fe ca alb tc ck little reduced significant difference two group convalescent stage test returned normal range except alt ast still elevated sars patient conclusion change serum biochemistry marked sars patient compared patient suffering viral pneumonia decrease fe well inhibition tc may caused treatment antivirus,2004,"Song, Shu-Zhen; Liu, Hong-Ying; Shen, Hong; Yuan, Bin; Dong, Zhen-Nan; Jia, Xing-Wang; Tian, Ya-Ping",Zhongguo wei zhong bing ji jiu yi xue = Chinese critical care medicine = Zhongguo weizhongbing jijiuyixue,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15535901/,39357306.0,5
52838,52838,66725,pnl2w4mf,,Medline,SARS vs. flu: can you tell serious disease from common malady?,,,12966836.0,unk,health official caution severe acute respiratory syndrome sars may return fall flu season serious disease may difficult distinguish common malady paying attention public health trend help determine much diagnosing concern sars ed use rapid diagnostic test flu may help dont depend much confirming flu diagnosis mean youre relatively safe ruling sars ed physician may overly cautious year identifying case potential sars,2003,,ED management : the monthly update on emergency department management,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/12966836/,44779188.0,5
52845,52845,66733,ikncgp7n,,Medline,Mandatory temperature monitoring in schools during SARS.,,,15269074.0,unk,sars outbreak temperature monitoring mandatory singapore schoolchildren none singapore child sars detected school temperature screening however temperature monitoring procedure powerful psychological effect reassuring parent public school safe sars outbreak,2004,"Chng, S Y; Chia, F; Leong, K K; Kwang, Y P; Ma, S; Lee, B W; Vaithinathan, R; Tan, C C",Archives of disease in childhood,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15269074/,46573857.0,5
52847,52847,66735,6olusln3,,Medline,Effectiveness of handwashing in preventing SARS: a review.,,,17054756.0,unk,review examines literature including literature chinese effectiveness handwashing intervention severe acute respiratory syndrome sars transmission nine epidemiological study reviewed showed handwashing protective sars comparing infected case noninfected control univariate analysis three study result statistically significant multivariate analysis reason believe study small evidence effectiveness handwashing measure sars transmission health care community setting suggestive conclusive,2006,"Fung, Isaac Chun-Hai; Cairncross, Sandy",Tropical medicine & international health : TM & IH,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/17054756/,15991158.0,5
52854,52854,66746,qyvsznc5,,Medline,[Current topics on SARS coronavirus].,,,15449910.0,unk,serious respiratory disease sars severe acute respiratory syndrome outbreaking winter remained sporadic patient generating winter however also possibility wild animal source infection may specified may much fashion paper regarding sars sarscov published one per day passed since fashion sars one year many paper researcher virus enter research field sarscov using technology addition researcher coronavirus topic research present sarsresearch field development vaccine inspecting medicine establishment diagnostic method newest information offered research,2004,"Mizutani, Tetsuya",Uirusu,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15449910/,37316905.0,5
52873,52873,66771,qfsxuyow,,Medline,Recombinant protein-based assays for detection of antibodies to severe acute respiratory syndrome coronavirus spike and nucleocapsid proteins.,,,17229882.0,unk,recombinant severe acute respiratory syndrome sars nucleocapsid spike proteinbased immunoglobulin g immunoassay developed evaluated assay demonstrated high sensitivity specificity sars coronavirus serum collected patient late year postonset symptom assay useful routine sars coronavirus diagnostics also epidemiological antibody kinetic study,2007,"Haynes, Lia M; Miao, Congrong; Harcourt, Jennifer L; Montgomery, Joel M; Le, Mai Quynh; Dryga, Sergey A; Kamrud, Kurt I; Rivers, Bryan; Babcock, Gregory J; Oliver, Jennifer Betts; Comer, James A; Reynolds, Mary; Uyeki, Timothy M; Bausch, Daniel; Ksiazek, Thomas; Thomas, William; Alterson, Harold; Smith, Jonathan; Ambrosino, Donna M; Anderson, Larry J",Clinical and vaccine immunology : CVI,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/17229882/,36317611.0,5
52882,52882,66780,y2nhus1y,,Medline,Specific features of the contact history of probable cases of severe acute respiratory syndrome.,,,16001824.0,unk,objective describe specific feature contact history probable case severe acute respiratory syndrome sars beijing method data sars case notified beijing municipal center disease control prevention bcdc supplemented channel collected data analyzed descriptive epidemiology result number probable case contact history significantly higher excluded case proportion probable case contact history descended epidemic development situation occur health care worker hcws fatality rate probable case contact history significantly higher case without contact history proportion probable case contact history among health care worker significantly higher nonhealth care worker v conclusion susceptible person contact history may get infected contact history sufficient condition infecting sars conceivable reason descending trend proportion probable case contact history contact history one risk factor death sars case risk contacting sars among health care worker approximately time higher nonhcws,2005,"Liang, Wan-Nian; Liu, Min; Chen, Qi; Liu, Ze-Jun; He, Xiong; Xie, Xue-Qin",Biomedical and environmental sciences : BES,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/16001824/,20840371.0,5
52886,52886,66784,jlcuqetp,,Medline,[SARS and occupational risk].,,,14979174.0,unk,sars infectious disease caused previously unrecognized human coronavirus called sarsassociated coronavirus sarscov current information indicates transmission via respiratory droplet coming person symptomatic sars close contact aim study evidence critical role family physician first healthcare worker care suspectedprobable sars patient underlying importance correct use management personal protective equipment,2003,"Signorini, S; Vonesch, N; Di Renzi, S; Tomao, P; Pera, A; Palmi, S",Giornale italiano di medicina del lavoro ed ergonomia,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/14979174/,28970770.0,5
52904,52904,66805,m16xmyv0,,Medline,B-cell responses in patients who have recovered from severe acute respiratory syndrome target a dominant site in the S2 domain of the surface spike glycoprotein.,,,15731234.0,unk,severe acute respiratory syndrome sars recently emerged infectious disease caused novel strain coronavirus examination immune response patient recovered sars provide important information design safe effective vaccine determined continuous viral epitope targeted antibody plasma sample convalescent sars patient biopanning vast phage display dodecapeptide library epitope converged short peptide fragment one structural protein spike nucleocapsid nonstructural protein b nsp immunoassay found patient recovered sars developed complementary antibody epitoperich region spike protein indicating immunodominant site viral envelope comprising spike matrix small envelope glycoprotein stargeting antibody shown effectively neutralize coronavirus indicating provided protective immunity help patient recover viral infection result suggest sars coronavirus might antigenic profile distinct human animal coronaviruses due tested safety protective effect convalescentphase serological antibody identification complementary antigen may enable design epitopebased vaccine prevent potential antibodymediated immunopathology,2005,"Zhong, Xiaofen; Yang, Huanghao; Guo, Zu-Feng; Sin, Wan-Yee Fion; Chen, Wei; Xu, Junjie; Fu, Ling; Wu, Jie; Mak, Chun-Kit Gannon; Cheng, Chak-Sum Samuel; Yang, Yanzhen; Cao, Shuyong; Wong, Tin-Yau; Lai, Sik-To; Xie, Yong; Guo, Zhihong",Journal of virology,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15731234/,16366274.0,5
52949,52949,66855,wmr2gsfz,,Medline,Valuation of the risk of SARS in Taiwan.,,,15386665.0,unk,two survey conducted taiwan spring severe acute respiratory syndrome sars epidemic reveal high degree concern threat posed sars taiwan resident although respondent believe knowledgeable risk sars susceptible individual control willingness pay wtp reduce risk infection death sars elicited using contingent valuation method estimated wtp high implying value per statistical life u dollar million consistent estimate highincome country value substantially larger previous estimate taiwan may attributable high degree concern sars time data collected,2005,"Liu, Jin-Tan; Hammitt, James K; Wang, Jung-Der; Tsou, Meng-Wen",Health economics,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15386665/,7857429.0,5
