,Unnamed: 0,Unnamed: 0.1,cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id,cluster
54466,54466,68647,q83lyx3c,,Medline,Studies on the relationship between coronaviruses from the intestinal and respiratory tracts of calves.,,,2990390.0,unk,immunofluorescence test smear nasal epithelial cell used detect coronavirus infection respiratory tract calf thirteen gnotobiotic calf infected coronavirus isolates derived faeces respiratory material virus detected faeces nasal swab animal calf field survey significant association coronavirus excretion respiratory enteric route calf diarrhoea calf necropsy predilection site coronavirus growth distal small intestine large intestine epithelium nasal cavity trachea antigen found lung tissue immunofluorescence immunoperoxidase staining infection enteric coronavirus induced immunity reinfection heterologous challenge two coronavirus isolates derived respiratory tract nine coronaviruses cultivated cloned antiserum three prepared pig complete virus neutralisation test homologous serum significant cross reaction eight isolates intestinal respiratory origin thus bovine coronavirus isolates belonged serotype despite source virus,1985,"Reynolds, D J; Debney, T G; Hall, G A; Thomas, L H; Parsons, K R",Archives of virology,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/2990390/,441536.0,19
54477,54477,68658,drkj473g,,Medline,Diagnostic investigation of bovine viral diarrhea infection in a Minnesota dairy herd.,,,2562212.0,unk,bovine viral diarrhea bvd virus infection diagnosed neonatal calf enteritis successful diagnostic procedure included direct immunofluorescence frozen tissue section histopathology virus isolation virus isolation buffy coat serum successful detecting infected animal whereas direct immunofluorescence buffy coat sample found le reliable virus isolated fecal sample booster vaccination culling animal shedding virus resulted improved calf viability herd suggested procedure diagnosis bvd virus infection always included diagnosis neonatal calf enteritis,1989,"Werdin, R E; Ames, T R; Goyal, S M; DeVries, G P","Journal of veterinary diagnostic investigation : official publication of the American Association of Veterinary Laboratory Diagnosticians, Inc",,,,,,https://www.ncbi.nlm.nih.gov/pubmed/2562212/,10699601.0,19
54562,54562,68762,tg3cqupu,,Medline,Efficacy of a dried colostrum powder in the prevention of disease in neonatal Holstein calves.,,,8463493.0,unk,efficacy dried colostrum powder dcw concentrate colostrum supplement substitute tested using four group calf physical condition igg status examined first life calf fed dried colostrum powder group pooled colostrum group c group b h birth calf fed g dried colostrum powder dissolved kg whole milk group significantly lower igg concentration h birth calf group administration g dried colostrum powder plus kg colostrum group c lead significantly higher igg concentration h birth administration kg colostrum alone group b calf fed g dried colostrum powder plus kg colostrum group igg concentration h age significantly different calf given kg colostrum group b morbidity mortality rate significantly different among group one calf died group b loss occurred group c body weight increase significantly different among group,1993,"Zaremba, W; Guterbock, W M; Holmberg, C A",Journal of dairy science,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/8463493/,45466732.0,19
54629,54629,68846,0oc5esd4,,Medline,A six-year study on respiratory viral infections in a bull testing facility.,,,16647871.0,unk,viral infection dynamic bovine respiratory disease brd treatment rate studied six year swedish bull testing station management system august year monthold calf arrived station different beefbreeding herd remained march following year calf tested free bovine viral diarrhoea virus bvdv allowed enter station original animal group kept isolated new cattle original herd three week admission although neither prophylactic antibiotic brd vaccine used le mean calf n required treatment brd first five week following entry probably due least part season summer month animal commingled sixmonth period augustfebruary animal treated one time brd mortality hereford aberdeen angus calf significantly higher treatment rate charolais simmental blonde daquitaine serological testing sample obtained august november january indicated bovine parainfluenza virus piv infection occurred year november entry bovine coronavirus bcov infection also occurred every year year november bovine respiratory syncytial virus brsv infection occurred every second year associated treatment peak one death one occasion december herd remained bvdv free entire study period infection pattern piv bcov indicated high level infectivity amongst bovine calf whereas incidence brsv observed lower level although rearing animal differed conventional beef production study shown commingling animal many source necessarily associated high morbidity within first week arrival preventing brd soon commingling prerequisite protective vaccination entry might improved applied management routine discussed,2007,"Hägglund, S; Hjort, M; Graham, D A; Ohagen, P; Törnquist, M; Alenius, S",Veterinary journal,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/16647871/,24702447.0,19
54842,54842,69093,ktrawrzk,,Medline,"Alterations of growth hormone, cortisol, luteinizing hormone, and insulin concentrations in early-postnatal calves affected with diarrhea.",,,10764975.0,unk,aim study investigate influence diarrheic infection early postnatal phase calf concentration hormone controlling reproduction metabolism blood sample collected male female calf via jugular vein catheter every min hr day life animal classified three group group control healthy calf n group calf affected diarrhea day n group calf diarrhea day n infection occurred spontaneously mainly due e coli infection affected calf recovered day mean gh concentration calf group compared control calf increased day p p cortisol level calf group highest day decreased thereafter p cortisol concentration lower day animal group p p control pulsatile lh release detectable day healthy calf insulin increased day diarrhea result indicate cortisol concentration decreased whereas gh concentration increased diarrhea observed onset pulsatile lh release delayed diarrheic calf concluded diarrhea exerts effect upon release reproductive metabolic hormone early postnatal calf,2000,"Brückmann, A; Höck, C; Linke, K; Hennies, M; Schallenberger, E",Domestic animal endocrinology,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/10764975/,34370878.0,19
54866,54866,69122,79a91ty4,,Medline,"An experimental vaccine for calf pneumonia caused by Mycoplasma bovis: clinical, cultural, serological and pathological findings.",,,12297403.0,unk,single dose vaccine mycoplasma bovis pneumonia inactivated saponin inoculated subcutaneously weekold calf calf challenged week later virulent strain bovis two occasion within h using aerosol route calf monitored clinical sign serological response post mortemed week challenge vaccine shown highly immunogenic calf cause adverse effect vaccinated calf showed clinical sign unvaccinated calf developed sign pneumonia significant decrease body weight gain unvaccinated calf compared vaccinates significant increase lung lesion rectal temperature unvaccinated calf vaccine also reduced spread bovis internal organ conclusion bovis vaccine produced significant level protection large virulent challenge,2002,"Nicholas, Robin A J; Ayling, Roger D; Stipkovits, Laszlo P",Vaccine,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/12297403/,6725159.0,19
54876,54876,69132,5nv1uec0,,Medline,Isolation of bovine coronavirus from feces and nasal swabs of calves with diarrhea.,,,1653037.0,unk,fecal nasal sample collected calf diarrhea clinically normal cohabitants tested virus using hrt cell culture derived human rectal adenocarcinoma cytopathic virus isolated fecal nasal sample obtained diarrheic calf calf virus isolated diarrheic feces positive virus isolation nasal swab virus also isolated nasal swab clinically normal calf cohabitants diarrheic calf morphologically similar coronavirus agglutinated mouse erythrocyte serologically identical nebraska calf diarrhea coronavirus new isolates identified bovine coronavirus demonstration viral antigen nasal epithelial cell direct immunofluorescence close agreement virus isolation hrt cell culture first report isolation bovine coronavirus newborn calf diarrhea japan evidence virus frequently isolated nasal swab great interest understanding pathogenesis bovine coronavirus infection,1991,"Tsunemitsu, H; Yonemichi, H; Hirai, T; Kudo, T; Onoe, S; Mori, K; Shimizu, M",The Journal of veterinary medical science,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/1653037/,31667513.0,19
54928,54928,69189,vhp9ayxm,,Medline,Experimentally induced coronavirus infections in calves: viral replication in the respiratory and intestinal tracts.,,,3017160.0,unk,eleven dayold colostrumdeprived gnotobiotic calf seven dayold colostrumdeprived conventional calf allotted group group inoculated fecal isolate bovine coronavirus via different route orallyintranasally orin group calf group calf group calf nasal swab specimen fecal specimen collected daily examined coronavirus antigen use direct immunofluorescent staining nasal epithelial cell use immune electron microscopy fecal specimen calf euthanatized postinoculation day pid calf became severely dehydrated died pid calf evaluated nasal fecal shedding coronavirus pid distribution coronavirus antigen respiratory intestinal tract euthanatized calf evaluated use direct immunofluorescent staining calf developed profuse diarrhea pid however calf develop clinical sign respiratory tract disease euthanasia death inoculated calf shed coronavirus feces detected use immune electron microscopy infected nasal epithelial cell detected orally inoculated calf route inoculation influenced sequence initial detection coronavirus antigen fecal specimen nasal swab specimensabstract truncated word,1986,"Saif, L J; Redman, D R; Moorhead, P D; Theil, K W",American journal of veterinary research,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/3017160/,12291876.0,19
54970,54970,69238,b6p5qwrz,,Medline,Clostridium perfringens type E enteritis in calves: two cases and a brief review of the literature.,,,16701523.0,unk,toxigenic type clostridium perfringens important cause enteric disease domestic animal although type e putatively rare appearing uncommon cause enterotoxemia lamb calf rabbit report two geographically distinct case type e enterotoxemia calf diagnostic finding suggest type e may play significant role enteritis neonatal calf case many similarity including history diarrhea sudden death abomasitis hemorrhagic enteritis case anaerobic culture abomasum yielded heavy growth c perfringens genotype e four percent strain c perfringens case enteritis domestic animal type e n neonatal calf hemorrhagic enteritis furthermore type e isolates represented nearly isolates submitted similar clinical case calf commercial toxoid available north america label claim efficacy type e infection consideration given type eassociated enteritis planning health care calf,2004,"Songer, J Glenn; Miskimmins, Dale W",Anaerobe,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/16701523/,22525096.0,19
55048,55048,69331,9arkpij8,,Medline,"A reliable, practical, and economical protocol for inducing diarrhea and severe dehydration in the neonatal calf.",,,9684050.0,unk,fifteen healthy colostrumfed male dairy calf aged used study develop diarrhea protocol neonatal calf reliable practical economical instrumentation recording baseline data diarrhea dehydration induced administering milk replacer mlkg body weight bw po sucrose gkg aqueous solution po spironolactone hydrochlorothiazide mgkg po every h furosemide mgkg im qh calf administered sucrose diuretic agent h induce diarrhea severe dehydration clinical change h severe watery diarrhea severe depression marked dehydration mean bw loss cardiac output stroke volume mean central venous pressure plasma volume thiocyanate space blood ph bicarbonate concentration base excess serum chloride concentration fetlock temperature decreased plasma lactate concentration hematocrit serum potassium creatinine phosphorus total protein albumin concentration increased noninfectious calf diarrhea protocol response rate providing consistent predictable hypovolemic state diarrhea reflects clinicopathologic change observed osmoticmaldigestive diarrhea caused infection rotavirus coronavirus cryptosporidia limitation protocol compared infectious diarrhea model include failure induce severe metabolic acidosis absence hyponatremia renal instead enteric loss chloride renal well enteric loss free water absence profound clinical depression suspected difference morphologic functional effect intestinal epithelium despite difference sucrosediuretic protocol useful initial screening new treatment modality calf diarrhea confirm efficacy effective treatment method examined calf naturallyacquired diarrhea,1998,"Walker, P G; Constable, P D; Morin, D E; Drackley, J K; Foreman, J H; Thurmon, J C",Canadian journal of veterinary research = Revue canadienne de recherche veterinaire,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/9684050/,23280780.0,19
55068,55068,69352,epwlo9b6,,Medline,Effect of feeding live yeast products to calves with failure of passive transfer on performance and patterns of antibiotic resistance in fecal Escherichia coli.,,,16045891.0,unk,fiftytwo newborn holstein calf serum igg concentration le gdl randomly assigned one four treatment added live yeast control g live yeast added grain sc saccharomyces cerevisiae g live yeast added milk sb cerevisiae spp boulardii g live yeast added grain milk scsb calf offered g milk replacer dm first grain ad libitum intake throughout study plasma analyzed weekly concentration glucose betahydroxybutyrate escherichia coli isolated fecal sample collected every week used determination antibiotic resistance pattern calf receiving sc consumed grain dm increased weight gain prior weaning increased plasma glucose concentration compared control day diarrhea reduced feeding live yeast calf antibiotic resistance fecal e coli associated age calf highest level resistance observed calf calf receiving scsb higher level antibiotic resistance control effect associated treatment improvement performance calf failure passive transfer observed live yeast added grain,2005,"Galvão, Klibs N; Santos, José E P; Coscioni, Anelis; Villaseñor, Marcos; Sischo, William M; Berge, Anna Catharina B","Reproduction, nutrition, development",,,,,,https://www.ncbi.nlm.nih.gov/pubmed/16045891/,30894564.0,19
55151,55151,69445,jgdevx6t,,Medline,Synovial fluid changes in induced infectious arthritis in calves.,,,15954548.0,unk,objective develop experimental model septic arthritis calf evaluate effect treatment cytologic bacteriologic variable synovial fluid right tarsus healthy holstein bull calf inoculated colonyforming unit viable escherichia coli pappositive strain day day joint lavage performed antibiotic treatment instituted cytologic examination bacterial culture pap factor determination polymerase chain reaction pcr performed synovial fluid sample collected daily day every day day result physical examination severity lameness swelling recorded clinical sign septic arthritis appeared day persisted day calf bacterial culture calf positive e coli day remained positive day calf day calf addition pcr result positive calf positive day positive day positive result obtained day synovial fluid neutrophil count white blood cell count significantly increased day however synovial total protein concentration increased p throughout experiment comparison day result bacterial culture negative day although clinicopathologic sign inflammation persisted day model successfully induced acute septic arthritis calf rapid recovery occurred within week appropriate treatment instituted early course disease,2005,"Francoz, David; Desrochers, André; Fecteau, Gilles; Desautels, Clarisse; Latouche, Jean Sébastien; Fortin, Mado",Journal of veterinary internal medicine,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15954548/,21356428.0,19
55248,55248,69557,5b1qy2u4,,Medline,[Epidemiologic studies of the detection of viral infection agents in calf losses in the Weser-Ems region].,,,2245783.0,unk,calf age month sent animal health center oldenburg march march necropsy result determination different virus calculated bvd rota corona parainfluenza pi bovine herpes bhv bovine respiratory syncytial virus brsv randomly collected health calf farm antibody brsv bovine adeno virustypes determined necropsied calf one two week old group rotavirus coronavirus could isolated calf frequency isolated virus bvdv brsv bhv pi percentage positive finding rota coronavirus increased day birth thereafter decreased frequency bvdv brsv higher older group frequency pi low remained constantly infection rota corona virus accompanied bvdv respectively bovine adenovirus brsv first week week life calf antibody detected,1990,"Lotthammer, K H; Ehlers, J",DTW. Deutsche tierarztliche Wochenschrift,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/2245783/,21554289.0,19
55493,55493,69841,xyt3hck7,,Medline,[Pathology and control of virus-induced enteritis in calves].,,,3016946.0,unk,considerable economic loss arise viruscaused enteritis calf form socalled infectious factor disease often develop seriously bacterial organism e coli become involved rota corona parvovirus particular interest pathogen marked predilection intestinal epithelium rotavirus destroys epithelial cell upper part villus coronavirus penetrates base small intestinal villus superficial crypt colonic epithelium frequently affected infection small intestinal crypt epithelium characteristic parvovirus loss epithelium villus tip also observed damage mucosa result reduction digestive absorbing capacity possible treat virus strain specifically great importance therefore attached vaccination dam immune prophylaxis consumption sufficient colostrum milk vaccinated dam affords calf good protection mechanism based presence milk antibody calf intestine neutralise orally ingested pathogen,1986,"Kirsch, R",Tierarztliche Praxis,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/3016946/,38900741.0,19
55528,55528,69880,r7l9uro3,,Medline,Evaluating the efficacy of serum haptoglobin concentration as an indicator of respiratory-tract disease in dairy calves.,,,16949317.0,unk,serum concentration haptoglobin shp measured grouphoused dairy calf nine herd southwest sweden day age evaluate potential shp indicator clinical respiratorytract disease crd presence disease treated nontreated assessed clinically farmer project veterinarian visiting farm every third week median shp healthy calf gl central range calf diarrhoea within day sampling gl central range calf crd within day sampling gl central range eight different cutoff value used define positive shp analysis result gl rectal temperature degree c denoted fever positive result five different diagnostic test crd defined positive shp fever absent positive shp fever present either positive shp fever positive shp fever fever regardless shp sensitivity se specificity sp test calculated regression coefficient generalized linear mixed model binary test result applying logit link apart crd status within day sampling yes model included sex bull heifer test based shp alone also rectal temperature fever yes confidence interval ci se sp estimated simulation based se sp area receiver operating characteristic curve test considered best optimal performance giving equal importance type ii error ie shp cutoff gl heifer calf se ci sp ci shp cutoff gl bull se ci sp ci test judged unsatisfactory indicator crd heifer proportion crdpositive calf herd strongly associated proportion test positive shp fever shp fever suggesting potential herdlevel indicator,2007,"Svensson, C; Liberg, P; Hultgren, J",Veterinary journal,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/16949317/,34266054.0,19
55534,55534,69888,80q50tf6,,Medline,Viral aetiology of enzootic pneumonia in Danish dairy herds: diagnostic tools and epidemiology.,,,8856889.0,unk,ten outbreak calf respiratory disease danish dairy herd investigated lung lavage eight herd paired blood sample tested serologically six herd bovine respiratory syncytial virus brsv antigen detected lung lavage fluid one calf coronavirus brsv detected simultaneously paired blood sample confirmed four herd brsvinfected one herd brsv infection diagnosed paired blood sample alone significant increase antibody titre coronavirus observed two herd combination virological agent adenovirus antigen detected lavage sample two herd significant increase antibody titre adenovirus observed parainfluenza pi virus detected lung lavage fluid four herd antibody pi detected three herd viral involvement could found finding suggest brsv may important causative agent calf respiratory disease denmark even young calf,1996,"Uttenthal, A; Jensen, N P; Blom, J Y",The Veterinary record,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/8856889/,11032014.0,19
55608,55608,69975,pasdqfxq,,Medline,"Etiology of respiratory disease in non-vaccinated, non-medicated calves in rearing herds.",,,17084565.0,unk,aim study examine occurrence bacterial mycoplasmal viral pathogen lower respiratory tract calf allin allout calfrearing unit according clinical status nonmedicated calf without respiratory disease sign selected herd investigated analyse microorganism present healthy diseased calf tracheobronchial lavage tbl paired serum sample analysed bacteria mycoplasma respiratory syncytial virus rsv parainfluenza virus piv bovine corona virus bcv bovine adenovirus bav pasteurella multocida common bacterial pathogen isolated tbl sample herd associated clinical respiratory disease p pathogenic bacteria mycoplasma present sample mannheimia spp histophilus somni rarely found mycoplasma bovis detected ureaplasma diversum associated clinical respiratory disease p tbl sample healthy suspect calf often negative bacterial culture sample diseased calf p viral infection detected six herd herd rsv bcv bav piv herd calf seroconverted bcv respiratory shedding bcv frequently observed faecal shedding study showed microbial combination behind brd diverse herd bovis emerging pathogen many country detected,2007,"Autio, T; Pohjanvirta, T; Holopainen, R; Rikula, U; Pentikäinen, J; Huovilainen, A; Rusanen, H; Soveri, T; Sihvonen, L; Pelkonen, S",Veterinary microbiology,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/17084565/,12737906.0,19
55731,55731,70117,qbwqs30f,,Medline,"Infectious agents associated with diarrhoea of calves in the canton of Tilarán, Costa Rica.",,,9500174.0,unk,casecontrol study calf month age carried weekly visit farm canton tilarán costa rica farm dedicated beef dualpurpose dp production faecal sample collected month period total calf clinical sign animal without clinical sign diarrhoea assessed scoring system sample investigated presence virus bacteria parasite torovirus detected first time costa rica present calf diarrhoea control coronavirus rotavirus le frequently encountered either one group scouring calf control respectively escherichia coli detected faecal sample isolates three sample calf diarrhoea contained k antigen similarly salmonella found scouring calf cryptosporidium oocysts detected animal sign diarrhoea coccidia oocysts strongylida strongyloides egg frequently found animal without diarrhoea conditional logistic regression clr analysis compare healthy scouring calf showed significant difference regard presence torovirus rotavirus coronavirus,1998,"Pérez, E; Kummeling, A; Janssen, M M; Jiménez, C; Alvarado, R; Caballero, M; Donado, P; Dwinger, R H",Preventive veterinary medicine,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/9500174/,4968079.0,19
55745,55745,70133,ivs5rs97,,Medline,"Antibody responses in spiral colon, ileum, and jejunum of bovine coronavirus-infected neonatal calves.",,,7924247.0,unk,preliminary study conducted compare regional intestinal immune response neonatal calf inoculated virulent attenuated bovine coronavirus bcv determine cause reported vaccine failure group newborn colostrumdeprived calf used two calf inoculated attenuated virus four calf infected virulent virus including one naturally infected calve three calf uninfected control calf inoculated virulent virus produced higher titer bcv antibody intestine inoculated attenuated virus failure calf response attenuated virus apparently due inability virus replicate high titer spiral colon ileum jejunum found immunologically distinct highest antibcv antibody response detected spiral colon primary site infection involved four isotypes bovine immunoglobulin antibody response ileum lower spiral colon immune response developed slowly jejunum associated primarily igg subtypes,1994,"Kapil, S; Trent, A M; Goyal, S M","Comparative immunology, microbiology and infectious diseases",,,,,,https://www.ncbi.nlm.nih.gov/pubmed/7924247/,2781329.0,19
55781,55781,70177,x5ymng9g,,Medline,First isolation of cytopathogenic bovine torovirus in cell culture from a calf with diarrhea.,,,17567770.0,unk,cytopathogenic virus designated aichi strain isolated human rectal adenocarcinoma cell line hrt ileum content calf diarrhea oval elongated particle approximately nm diameter clubshaped projection seen infected culture supernatant toroviruslike tubular torus nucleocapsid structure seen infected cell electron microscopy antiserum bovine torovirus btov reacted infected cell immunofluorescence neutralized isolate however antiserum bovine coronavirus bcv failed react infected cell immunofluorescence neutralize isolate isolate positive btov reverse transcriptionpcr rtpcr targeting fragment nucleocapsid n membrane spike gene comparison nucleotide sequence pcr product published n gene nucleotide respectively toroviruses showed high sequence identity n gene respectively isolate btovs contrast isolate negative bcv rtpcr serological survey serum sample calf farm calf positive neutralizing antibody isolate result indicate isolate study btov btov infection might common cattle japan knowledge first isolation btov tissue culture,2007,"Kuwabara, Masaki; Wada, Kazumasa; Maeda, Yukiko; Miyazaki, Ayako; Tsunemitsu, Hiroshi",Clinical and vaccine immunology : CVI,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/17567770/,11668016.0,19
55829,55829,70234,1bfxhwx6,,Medline,Viral enteritis of calves.,,,163517.0,unk,calf diarrhoea important cause economic loss aetiology disease considered particular reference role virus although many microbial organism associated disease doubt concerning true role causative agent two virus neonatal calf diarrhoea reoviruslife agent calf coronavirus discovered recently appear play important role many case diarrhoea evidence considering primary cause disease discussed,1975,"Woode, G N; Bridger, J C",The Veterinary record,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/163517/,30333120.0,19
55968,55968,70412,48wtlcsv,,Medline,A case control study of potential enteric pathogens for calves raised in cow-calf herds.,,,9852767.0,unk,matched case control study performed describe epidemiological feature potential enteric pathogen calf reared cowcalf herd located western switzerland total diarrhoeic calf healthy control calf collected calf le month old faecal sample analysed presence infectious agent related calf diarrhoea including enterotoxigenic e coli verotoxin producing e coli vtec campylobacter sp yersinia sp salmonella sp rotavirus coronavirus helminth coccidian protozoa multivariate logistic model used analyse relationship presence infection onset diarrhoea study provided evidence significant association diarrhoea infection rotavirus campylobacter coli presence verotoxin faecal sample exception cryptosporidium parvum intestinal parasite including strongylidae eimeria sp found le prevalent case control control calf significantly frequently infected strongyloides papillosus case animal,1998,"Busato, A; Lentze, T; Hofer, D; Burnens, A; Hentrich, B; Gaillard, C",Zentralblatt fur Veterinarmedizin. Reihe B. Journal of veterinary medicine. Series B,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/9852767/,40225771.0,19
56006,56006,70452,ltawl56p,,Medline,[Studies on the aetiology of neonatal diarrhoea in veal calves (author's transl)].,,,7324021.0,unk,herd sixtytwo veal calf studied determine whether relationship neonatal diarrhoea infection rotavirus bovine coronavirus salmonella kpositive e coli examination animal negative salmonellosis clinical finding serological testing suggest kpositive e coli factor aetiology bovine coronavirus isolated faeces small number calf affected diarrhoea faecal sample found harbour bovine coronavirus well rotavirus rotavirus isolated faeces large number calf excretion virus associated diarrhoea case definite conclusion could therefore drawn finding although suggested possible role rotavirus aetiology neonatal diarrhoea veal calf,1981,"van der Berg, H S; de Leeuw, P W; König, C D",Tijdschrift voor diergeneeskunde,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/7324021/,10496927.0,19
56075,56075,70536,xzfh15uw,,Medline,Detection of bovine torovirus in fecal specimens of calves with diarrhea in Japan.,,,17551218.0,unk,aim study determine prevalence bovine torovirus botv bovine fecal sample determine whether relationship exists botv diarrhea japan ninetynine diarrheic normal fecal sample calf hokkaido prefecture diarrheic fecal sample calf prefecture examined reverse transcription rtpcr primer designed spike gene presence botv specimen also examined presence enteric pathogen bovine rotavirus coronavirus cryptosporidium spp botv rna detected diarrheic sample hokkaido diarrheic sample prefecture incidence botv control specimen botvpositive specimen hokkaido botv pathogen detected among examined botvpositive specimen obtained calf le week age rotavirus confirmed associated calf diarrhea coronavirus cryptosporidium spp nucleotide sequence different botv rtpcr product determined phylogenetic analysis based sequence revealed japanese botvs could classified least two group study showed botv common virus fecal specimen calf diarrhea japan may important pathogen cattle principally young calf le week age,2007,"Kirisawa, Rikio; Takeyama, Ai; Koiwa, Masateru; Iwai, Hiroshi",The Journal of veterinary medical science,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/17551218/,42244056.0,19
56078,56078,70539,wykaymho,,Medline,Fatal meningitis in a calf caused by Mannheimia varigena.,,,15276768.0,unk,mannheimia varigena identified etiologic agent meningitis young belgian white blue heifer calf specie identification bacterium done phenotyping molecularly confirmed tdnapcr standard bacteriological examination might fail differentiate specie belonging genus mannheimia,2004,"Catry, B; Opsomer, G; Decostere, A; Feyen, B; de Kruif, A; Haesebrouck, F",Research in veterinary science,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15276768/,6401580.0,19
56079,56079,70540,ezkt92aq,,Medline,Immune responses of the bovine fetus.,,,320237.0,unk,bovine fetus capable mounting antibody response bacterial antigen killed escherichia coli viral antigen live reovirus deposited amniotic fluid time required fetus respond bacterial antigen given orally amniotic fluid approximately day day viral antigen calf vaccinated prenatally e coli day birth deprived colostrum survived oral challenge dos viable e coli killed calf vaccinated prenatally one mechanism protection local production antibody gastrointestinal mucosa immunofluorescent technique showed immunoglobulin igg igm antie coli antibody duodenum jejunum ileum well jejunal lymph node prenatal vaccination used field prevention colibacillosis however occurrence stillbirth premature birth indicates need research widespread field application technique,1977,"Conner, G H; Richardson, M; Carter, G R; Wamukoya, J P",Journal of dairy science,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/320237/,28356657.0,19
56085,56085,70547,a04sfqag,,Medline,Epidemiological studies of parvovirus infections in calves on endemically infected properties.,,,2988094.0,unk,bovine parvovirus serology virus excretion monitored calf located three endemically infected north queensland property maternally derived serum antibody bovine parvovirus found halflife day three property calf developed intestinal bovine parvovirus infection seroconversion soon weaning occurred promptly environment subject heavier bovine parvovirus contamination due management practice concurrent presence moderate level residual serum antibody minor influence onset infection one beef cattle property onset intestinal bovine parvovirus infection associated outbreak postweaning diarrhoea anthelmintic treatment trial indicated syndrome unrelated helminth burden though coccidiosis appeared responsible occasional subsequent case dysentery considered bovine parvovirus may significantly contributed development diarrhoea syndrome conjunction substantial weaning stress,1985,"Durham, P J; Johnson, R H; Isles, H; Parker, R J; Holroyd, R G; Goodchild, I",Research in veterinary science,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/2988094/,25273329.0,19
56108,56108,70575,2sd72h8w,,Medline,Cryptosporidium and concurrent infections with other major enterophatogens in 1 to 30-day-old diarrheic dairy calves in central Spain.,,,9950342.0,unk,faeces sample dayold diarrheic dairy calf dairy herd screened presence cryptosporidium concurrent infection rotavirus coronavirus f escherichia coli salmonella spp calf grouped according age follows day cryptosporidium infection detected calf respective age group significant difference detection rate cryptosporidium found age group day age group age group day age group day day cryptosporidium enteropathogen detected diarrheic calf concurrent infection enteropathogens detected cryptosporidiuminfected calf age group day respectively significant ageassociated decrease detection rate mixed infection p found detection rate enteropathogens considered calf cryptosporidium infection rotavirus coronavirus f e coli salmonella,1999,"de la Fuente, R; Luzón, M; Ruiz-Santa-Quiteria, J A; García, A; Cid, D; Orden, J A; García, S; Sanz, R; Gómez-Bautista, M",Veterinary parasitology,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/9950342/,28236973.0,19
56184,56184,70662,3yhf5n31,,Medline,Supplemental lactoferrin improves health and growth of Holstein calves during the preweaning phase.,,,12741570.0,unk,lactoferrin milk protein exhibit broadspectrum antimicrobial property previous study indicated supplemental lactoferrin may alter microbial population gut nonruminants increase preweaning weight gain calf present study holstein calf used examine effect supplemental lactoferrin gd health growth feed intake age wk postweaning lactoferrin mixed fed nonmedicated milk replacer calf housed individual pen offered textured nonmedicated starter water ad libitum consumption body weight heart girth measuredweekly intake milk replacer starter determined daily fecal consistency monitored three time per week calf weaned met certain criterion based body weight gain starter intake preweaning fecal score responded quadratically group fed gd lactoferrin lowest score overall preweaning number day medicated responded manner fecal score preweaning average daily gain gaintofeed ratio increased linearly lactoferrin supplementation whereas postweaning gaintofeed ratio decreased linearly lactoferrin overall average daily heart girth gain increased linearly lactoferrin body weight weaning age dry matter intake different among treatment based observed improved gaintofeed ratio increased average daily gain improved fecal score reduced morbidity preweaned calf appears lactoferrin may beneficial supplement diet neonatal calf prior weaning,2003,"Robblee, E D; Erickson, P S; Whitehouse, N L; McLaughlin, A M; Schwab, C G; Rejman, J J; Rompala, R E",Journal of dairy science,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/12741570/,1468742.0,19
56223,56223,70716,wjo80xyf,,Medline,Reovirus-like agent associated with neonatal diarrhea in pronghorn antelope.,,,16502683.0,unk,reoviruslike particle demonstrated negative stain electron microscopic examination feces antelope fawn diarrhea fluorescent antibody test frozen section ileum one dead antelope fawn immunoelectron microscopy test feces two live fawn provided evidence antelope agent serologically related neonatal calf diarrhea reoviruslike agent,1976,"Reed, D E; Daley, C A; Shave, H J",Journal of wildlife diseases,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/16502683/,37024278.0,19
