,Unnamed: 0,Unnamed: 0.1,cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id,cluster
20468,20468,29528,8vh4sita,,Medline,Bronchial suction does not facilitate lung collapse when using a double-lumen tube during video-assisted thoracoscopic surgery: a randomized controlled trial.,10.21037/jtd.2017.11.63,,29312732.0,unk,background bronchial suction lumen bronchial blocker reported accelerate lung collapse aim current study examine whether bronchial suction could also facilitate lung collapse using doublelumen tube dlt method eighty patient scheduled elective videoassisted thoracoscopic surgery lung cancer using dlt onelung ventilation olv randomised arm received bronchial suction arm underwent spontaneous collapse n per arm bronchial suction pressure cmho applied lumen nonventilated lung first minute olv primary endpoint degree lung collapse min start olv assessed point visual analogue scale fully inflated complete collapse secondary outcome included lung collapse min start olv well occurrence intraoperative hypoxemia result median interquartile range lung collapse score min statistically greater bronchial suction arm spontaneous collapse arm v p lung collapse also statistically greater bronchial suction arm min v min p min v min p none patient experienced intraoperative hypoxemia operative complication conclusion bronchial suction resulted statistically greater clinically meaningful lung collapse using dlt however greater degree lung collapse min could helpful reducing accidental injury,2017,"Quan, Xiang; Yi, Jie; Huang, Yuguang; Zhang, Xiuhua; Shen, Le; Li, Shanqing",Journal of thoracic disease,,,,,,https://doi.org/10.21037/jtd.2017.11.63; https://www.ncbi.nlm.nih.gov/pubmed/29312732/,9983892.0,23
20554,20554,29634,zkpgdd6f,,Medline,Pulmonary infiltration shadows associated with acute aortic dissection mimicking coronavirus pneumonia.,10.1111/jocs.14533,,32227511.0,unk,yearold man diagnosed acute aortic dissection aad marked infiltration shadow right lung intraoperative finding showed large subadventitial hematoma spread ascending aorta right pulmonary artery may caused infiltration lung subadventitial hematoma must considered rare case aad pulmonary infiltration article protected copyright right reserved,2020-03-30,"Hamasaki, Azumi; Kikuchi, Chizuo; Niinami, Hiroshi",Journal of cardiac surgery,,,,,,https://doi.org/10.1111/jocs.14533; https://www.ncbi.nlm.nih.gov/pubmed/32227511/,214733719.0,23
20661,20661,29757,9y6gz70y,,Medline,Angiotensin Converting Enzyme Inhibitors and Angiotensin Receptor Blockers: A Promising Medication for Chronic Obstructive Pulmonary Disease?,10.1080/15412555.2018.1432034,,29521545.0,unk,chronic obstructive pulmonary disease copd complex disorder primarily affect lung characterized local pulmonary also systemic inflammation promotes development extrapulmonary cardiovascular comorbidities angiotensin converting enzyme ace inhibitor arb angiotensin receptor blocker widely used drug treatment cardiovascular disease growing evidence suggesting potential benefit copd patient purpose review describe correlation reninangiotensin system ra copd pathophysiology present latest data regarding potential role ra blocker copd,2018,"Vasileiadis, Ioannis E; Goudis, Christos A; Giannakopoulou, Pinelopi T; Liu, Tong",COPD,,,,,,https://doi.org/10.1080/15412555.2018.1432034; https://www.ncbi.nlm.nih.gov/pubmed/29521545/,44785262.0,23
20670,20670,29766,lbhpyoy1,,Medline,Pulmonary infectious complications after hematopoietic stem cell transplantation: a practical guide to clinicians.,10.1097/mot.0000000000000549,,29889152.0,unk,purpose review current review highlight relevant article lung infection following hematopoietic stem cell transplantation hct published last year hct recipient develop pulmonary infiltrates pulmonary complication may infectious caused virus bacteria fungi protozoa noninfectious eg fluid overload heart failure transfusion reaction like transfusion associated lung injury transfusionassociated circulatory overload drug reaction engraftment syndrome idiopathic pneumonia syndrome diffuse alveolar hemorrhage cryptogenic organizing pneumonia bronchiolitis obliterans syndrome recent finding new data yield bronchoscopy bronchoalveolar lavage bal prevalence clinical manifestation respiratory virus usefulness molecular technique diagnosis published addition guideline metaanalyses management neutropenic fever serological diagnosis fungal infection diagnosis management pneumocystis aspergillosis published summary respiratory virus important pathogen hct pcr bal becoming diagnostic modality choice variety infection best approach empirical management pulmonary infiltrates following hct remains defined,2018,"Gea-Banacloche, Juan",Current opinion in organ transplantation,,,,,,https://doi.org/10.1097/mot.0000000000000549; https://www.ncbi.nlm.nih.gov/pubmed/29889152/,47005646.0,23
20683,20683,29780,t3wy3enj,,Medline,Cytokine responses in porcine respiratory coronavirus-infected pigs treated with corticosteroids as a model for severe acute respiratory syndrome.,10.1128/jvi.02190-07,,18287230.0,unk,effectiveness potential immunosuppressive effect antiinflammatory glucocorticoid lung severe acute respiratory syndrome sars patient undefined treated porcine respiratory coronavirus prcvinfected conventional pig corticosteroid dexamethasone dex model sars innate th cytokine bronchoalveolar lavage bal serum elevated prcvinfected pig compared control decreased dex treatment prcvinfected dextreated prcvdex pig although decreased bal th cytokine level higher serum dex treatment level proinflammatory cytokine interleukin bal serum decreased prcvdex pig early increased later compared phosphatebuffered salinetreated prcvinfected pig corresponding similar trend lung lesion prcv infection increased tcell frequency bal dex treatment prcvinfected pig reduced frequency cell interestingly b swca monocytesmacrophagesgranulocytes cell frequency increased dex reduced number prcvstimulated th gamma interferonsecreting cell spleen tracheobroncheolar lymph node blood finding suggest future glucocorticoid treatment sars patient reconsidered context potential local immunosuppression immune response lung systemic th cytokinebiased suppression,2008,"Zhang, Xinsheng; Alekseev, Konstantin; Jung, Kwonil; Vlasova, Anastasia; Hadya, Nagesh; Saif, Linda J",Journal of virology,,,,,,https://doi.org/10.1128/jvi.02190-07; https://www.ncbi.nlm.nih.gov/pubmed/18287230/,10031162.0,23
20695,20695,29792,1yz47eva,,Medline,Fiducial marker placement via conventional or electromagnetic navigation bronchoscopy (ENB): an interdisciplinary approach to the curative management of lung cancer.,10.1111/crj.12214,,25308297.0,unk,background aim conventional electromagnetic navigation bronchoscopy enb generally used diagnostic tool suspicious pulmonary nodule use technique placement fiducial marker patient inoperable earlystage lung cancer could present innovative approach enabling riskreduced therapy method present seven clinical case conventional bronchoscopy enb used part experimental interdisciplinary approach clinical management therapy planning case analyzed clinical indication endoscopic procedure postinterventional outcome result six patient three female three male peripheral nonsmall cell lung cancer nsclc stage ctcncm surgery conventional stereotactic radiation therapy possible endstage chronic obstructive pulmonary disease enb used fiducial marker placement prior cyberknife radiotherapy procedurerelated complication observed complete remission could achieved four case partial remission two case relevant complication induced radiotherapy observed one male patient endoluminal relapse right lower lobe diagnosed following right upper lobe resection nsclc tumor could clearly identified computerized tomography bronchoscopic placement fiducial marker tumor performed order allow stereotactic radiochemotherapy complete remission could achieved conclusion fiducial marker placement may interesting bronchoscopic technique interdisciplinary therapeutic approach inoperable earlystage lung cancer described case therapy planning successful procedurerelated complication observed,2016,"Hagmeyer, Lars; Priegnitz, Christina; Kocher, Martin; Schilcher, Burkhart; Budach, Wilfried; Treml, Marcel; Stieglitz, Sven; Randerath, Winfried",The clinical respiratory journal,,,,,,https://doi.org/10.1111/crj.12214; https://www.ncbi.nlm.nih.gov/pubmed/25308297/,30609407.0,23
20774,20774,29885,tc8vhykk,,Medline,Netrin-1 dampens pulmonary inflammation during acute lung injury.,10.1164/rccm.200905-0717oc,,20075388.0,unk,rationale acute lung injury ali inflammatory disorder characterized hypoxemia diffuse infiltration neutrophil alveolar space migration extravasation neutrophil guided positive guidance cue chemokines recent work identified neuronal guidance protein netrin negative guidance cue leukocyte migration hold antiinflammatory potential objective test role pulmonary netrin ali method pulmonary netrin expression evaluated acute inflammation vitro vivo netrin promoter studied using pgl luciferase reporter ali induced lp inhalation mechanical ventilation wildtype ntn abar animal exogenous netrin used evaluate impact pulmonary inflammation measurement main result wildtype animal demonstrated repression pulmonary netrin lp inhalation vitro study confirmed repression netrin study putative netrin promoter identified nuclear factorkappabdependent mechanism involved repression ntn animal demonstrated increased inflammatory change lp inhalation compared ntn animal reconstitution netrin dampened infiltration neutrophil cytokine production alveolar space effect dependent adenosine b receptor importance netrin control pulmonary inflammation could corroborated model ventilatorinduced lung injury conclusion pulmonary netrin level repressed ali result pronounced pulmonary damage increased infiltration neutrophil increased pulmonary inflammation exogenous netrin significantly dampens extent ali adenosine b receptor,2010,"Mirakaj, Valbona; Thix, Cyril A; Laucher, Stefanie; Mielke, Carina; Morote-Garcia, Julio C; Schmit, Marthe A; Henes, Janek; Unertl, Klaus E; Köhler, David; Rosenberger, Peter",American journal of respiratory and critical care medicine,,,,,,https://doi.org/10.1164/rccm.200905-0717oc; https://www.ncbi.nlm.nih.gov/pubmed/20075388/,42558213.0,23
20786,20786,29899,5twd0p4w,,Medline,Innate receptors and cellular defense against pulmonary infections.,10.4049/jimmunol.1400978,,25281754.0,unk,united state lung infection consistently rank top leading cause death accounting death annually moreover death occur annually result chronic lung disease may complicated infectious process lung constantly exposed environment susceptible infectious complication caused bacterial viral fungal parasitic pathogen indeed continually faced threat morbidity mortality associated annual influenza virus infection new respiratory virus eg sarscov lung infection caused antibioticresistant eskape pathogen three target lung review highlight innate immune receptor cell type function protect infectious challenge respiratory system yet also may associated exacerbation chronic lung disease,2014,"Werner, Jessica L; Steele, Chad",Journal of immunology,,,,,,https://doi.org/10.4049/jimmunol.1400978; https://www.ncbi.nlm.nih.gov/pubmed/25281754/,945102.0,23
20815,20815,29932,19djulgt,,Medline,Coping with COVID-19: ventilator splitting with differential driving pressures using standard hospital equipment.,10.1111/anae.15078,,32271942.0,unk,global covid pandemic led worldwide shortage ventilator shortage initiated discussion support multiple patient single ventilator ventilator splitting ventilator splitting incompletely tested experimental effect fully characterised study investigated effect ventilator splitting system variable inspiratory pressure flow volume possibility different ventilation target limb using standard hospital equipment experiment conducted two test lung different compliance lcmh ventilator used pressure volume control mode set ventilate low compliance lung endtidal volume ± ml flow restrictor apparatus consisting hoffman clamp tracheal tube connected series inspiratory limb high compliance test lung resistance modified achieve endtidal volume ± ml restriction apparatus successfully modified inspiratory pressure minute ventilation volume delivered high compliance test lung pressure control cm h lmin ml respectively volume control cm h lmin ml respectively ventilation mode ventilator splitting condoned author however experiment demonstrate capacity simultaneously ventilate two test lung different compliance using standard hospital equipment modify delivered pressure flow volume test lung,2020-04-09,"Clarke, A L; Stephens, A F; Liao, S; Byrne, T J; Gregory, S D",Anaesthesia,,,,,,https://doi.org/10.1111/anae.15078; https://www.ncbi.nlm.nih.gov/pubmed/32271942/,215727864.0,23
20926,20926,30058,j1p28g6t,,Medline,"An Enhanced Mechanistic Model For Capnography, With Application To CHF-COPD Discrimination.",10.1109/embc.2018.8513420,,30441526.0,unk,capnography record co partial pressure exhaled breath function time exhaled volume timebased capnography focus pointofcare noninvasive effortindependent widely available clinical monitoring modality generated waveform capnogram reflects ventilationperfusion dynamic lung thus value diagnosis respiratory condition chronic obstructive pulmonary disease copd effective discrimination normal respiration obstructive lung disease performed using capnogramderived estimate respiratory parameter simple mechanistic model co exhalation propose enhanced mechanistic model capture specific capnogram characteristic congestive heart failure chf incorporating representation inertance associated fluid lung associated parameter estimated breathbybreath basis fitting model output exhalation measured capnogram estimated parameter exhalation chf copd patient used training set design quadratic discriminator parameter space aimed distinguishing chf copd patient area roc curve training set corresponding equalerrorrate value approximately suggests classification accuracy order attainable applying discriminator without modification exhalation chf copd patient fresh test set deciding simple majority basis whether patient chf copd result correctly labeling chf patient copd patient test set corresponding classification accuracy,2018,"Karasan, Ekin; Abid, Abubakar; Mieloszyk, Rebecca J; Krauss, Baruch S; Heldt, Thomas; Verghese, George C",Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual Conference,,,,,,https://doi.org/10.1109/embc.2018.8513420; https://www.ncbi.nlm.nih.gov/pubmed/30441526/,53096251.0,23
20931,20931,30064,1jvuqsrb,,Medline,Mechanisms of lung aging.,10.1007/s00441-016-2511-x,,27743206.0,unk,lung aging associated structural remodeling decline respiratory function higher susceptibility acute chronic lung disease individual factor modulate pulmonary aging include basic genetic configuration environmental exposure lifestyle biography systemic disease however actual aging lung take place pulmonary resident cell closely linked aging immune system immunosenescence therefore article review current knowledge impact aging pulmonary cell immune system without analyzing factor may accelerate aging process depth hallmark aging include alteration molecular cellular cellcell interaction level great variety cell type lung consequence aging display broad spectrum phenotype example aging associated collagen le elastin production fibroblast thus increasing pulmonary stiffness lowering compliance decreased sympathetic airway innervation may increase constriction status airway smooth muscle cell aging resident systemic immune cell lead proinflammatory milieu reduced capacity fighting infectious disease current review provides overview cellular change occurring advancing age general several cell type lung well immune system thereby survey aim providing better understanding mechanism pulmonary aging also identify gap knowledge warrant investigation,2017,"Brandenberger, Christina; Mühlfeld, Christian",Cell and tissue research,,,,,,https://doi.org/10.1007/s00441-016-2511-x; https://www.ncbi.nlm.nih.gov/pubmed/27743206/,12238822.0,23
21102,21102,30267,wufpyr4v,,Medline,Ex vivo evaluation of canine lung biopsy techniques.,10.1111/j.1532-950x.2013.01108.x,,23432433.0,unk,objective ex vivo comparison thoracoscopic lung biopsy technique dog study design experimental sample population cadaveric canine lung lobe method lung inflated cmh collecting biopsy cm edge lung lobe leak pressure recorded inflation pressure increased cmh pretied loop ligature square knot sq modified roeder knot msr glycomer polyglactin size used addition endogia mm covidien norwalk ct vessel sealant device vsds single vsdd double seal six biopsy performed modality result median airway pressure leakage occurred cmh endogia vsdd vsds group reached median pressure cmh p leakage occurred cmh sample endogia vsds vsdd leakage occur group p leakage occurred cmh specimen polyglactin sq glycomer msr polyglactin msr surgitie covidien norwalk ct vsds endogia vsdd leakage occur group p conclusion tested technique seemed safe except vessel sealant device since consistently seal every biopsy leaked pressure cmh,2013,"Marvel, Sarah; Monnet, Eric",Veterinary surgery : VS,,,,,,https://doi.org/10.1111/j.1532-950x.2013.01108.x; https://www.ncbi.nlm.nih.gov/pubmed/23432433/,29050173.0,23
21108,21108,30273,m55ot08x,,Medline,Self-inflicted oral penetration injury: An intravenous drip pole advanced from the mouth to the retroperitoneum.,10.1016/j.ijscr.2015.09.019,,26451644.0,unk,introduction patient oral penetration injury require systematic physical examination patient managed multidisciplinary medical team airway management operative procedure transfusion need patient oral penetration injury discussed surgery presentation case yearold man history recurrent hepatic duct cancer attempted suicide advancing intravenous pole mouth neck thorax ultimately penetrating right retroperitoneal space multidisciplinary team assembled code blue emergently treated patient initially fiberoptic intubation injured right lower lung resected one lung ventilation via double lumen tube tracheostomy fortunately pole injure organ major vessel despite successful removal pole lung resection patient died day postoperatively due primary hepatic duct cancer discussion highlight need multidisciplinary approach patient management discus particular aspect airway transfusion management conclusion systematic multidisciplinary approach allowed successful removal drip pole stabilization patient respiratory hemodynamic status,2015,"Takaki, Shunsuke; Yamaguchi, Osamu; Morimura, Naoto; Goto, Takahisa",International journal of surgery case reports,,,,,,https://doi.org/10.1016/j.ijscr.2015.09.019; https://www.ncbi.nlm.nih.gov/pubmed/26451644/,202601301.0,23
21139,21139,30308,x9juu8w5,,Medline,"Subclinical pulmonary pathogenic infection in camels slaughtered in Cairo, Egypt.",10.3855/jidc.4810,,25022303.0,unk,introduction camel migrate open boundary sudan egypt either grazing slaughtering bad hygiene stress often related pulmonary disease camel study investigated whether camel slaughtered cairo carried pulmonary infection methodology five hundred lung tissue slaughtered camel examined sample suspected pulmonary infection subjected microbial identification histopathology result total lung tissue revealed bacterial isolates specie including staphylococcus aureus escherichia coli klebsiella pneumoniae bacillus spp streptococcus pyogenes corynebacterium spp pasteurella spp arcanobacterium pyogenes specie earlier reported associated pulmonary infection histopathology revealed different type pneumonia investigated lung conclusion considerable number apparently healthy camel carry pathogenic agent lower respiratory tract immunosuppression stressful condition might influence pathogen induce respiratory disease camel thus infected camel might act reservoir infection agent adequate care taken might threat abattoir worker may spread infection human,2014,"Wareth, Gamal; Murugaiyan, Jayaseelan; Khater, Dalia F; Moustafa, Shawky A",Journal of infection in developing countries,,,,,,https://doi.org/10.3855/jidc.4810; https://www.ncbi.nlm.nih.gov/pubmed/25022303/,16517791.0,23
21214,21214,30395,4agv0qhk,,Medline,Oral Chemotherapy for Treatment of Lung Cancer.,10.3389/fonc.2020.00793,,32426292.0,unk,global covid pandemic disrupted healthcare delivery particularly patient advanced lung cancer certain aspect care safely omitted delayed systemic therapy play important role survival quality life patient advanced lung cancer limiting access systemic therapy compromise cancerrelated outcome odds strategy mitigate risk covid exposure include reducing hospital clinic visit one important strategy implementation oral cancer therapy many standard regimen require intravenous infusion specific circumstance oral agent could acceptable alternative integrating oral therapeutic permit patient receive effective systemic treatment without exposure risk associated frequent infusion review currently available oral cytotoxic agent potential role treatment lung cancer,2020,"Jonna, Sushma; Reuss, Joshua E; Kim, Chul; Liu, Stephen V",Frontiers in oncology,,,,,,https://doi.org/10.3389/fonc.2020.00793; https://www.ncbi.nlm.nih.gov/pubmed/32426292/,216554452.0,23
21223,21223,30404,s9226gob,,Medline,Pig lung transplant survival model.,10.1038/s41596-018-0019-4,,30072720.0,unk,although lung transplant lifesaving therapy patient primary graft dysfunction pgd leading cause mortality morbidity soon transplant ischemia reperfusion injury known one critical factor pgd development pgd definition acute lung injury syndrome occurs first following lung transplantation successfully translate laboratory discovery clinical practice reliable practical large animal model critical protocol describes surgical technique swine lung transplantation postoperative management post transplant protocol includes background rationale required supply detailed description donor operation transplant surgery postoperative care sacrifice surgery pig lung transplant model reliably produced recipient survive post transplant survival model used lung transplant researcher ass development pgd test therapeutic strategy targeting pgd total protocol requires h surgery plus h total postoperative care,2018,"Mariscal, Andrea; Caldarone, Lindsay; Tikkanen, Jussi; Nakajima, Daisuke; Chen, Manyin; Yeung, Jonathan; Cypel, Marcelo; Liu, Mingyao; Keshavjee, Shaf",Nature protocols,,,,,,https://doi.org/10.1038/s41596-018-0019-4; https://www.ncbi.nlm.nih.gov/pubmed/30072720/,51904252.0,23
21235,21235,30417,j7e48hsc,,Medline,Uniportal complete video-assisted thoracoscopic surgery lobectomy with partial pulmonary arterioplasty for lung cancer with calcified lymph node.,10.3978/j.issn.2072-1439.2015.12.50,,26793361.0,unk,complete videoassisted thoracoscopic surgery cvats surgeon capable performing lobectomy uniportal approach however concern regarding safety uniportal procedure complex case neoadjuvant chemotherapy bronchial sleeve vascular reconstruction still remains experience uniportal vat increased application toward technically demanding operation also expanded article describes uniportal cvats left upper lobectomy partial pulmonary arterioplasty lung cancer calcified lymph node order reduce risk bleeding looped left main pulmonary artery applied twostage maneuvering left upper lobe lul bronchus cut bronchus distal end close stump using stapler end conducive maximal safety,2015,"Wang, Guang-Suo; Wang, Jian; Rao, Zhan-Peng; Ding, Guang-Gui; Wang, Zheng",Journal of thoracic disease,,,,,,https://doi.org/10.3978/j.issn.2072-1439.2015.12.50; https://www.ncbi.nlm.nih.gov/pubmed/26793361/,38548316.0,23
21259,21259,30447,rb7a9ko4,,Medline,"Inhalation lung injury induced by smoke bombs in children: CT manifestations, dynamic evolution features and quantitative analysis.",10.21037/jtd.2018.09.84,,30505494.0,unk,background retrospective study aimed investigate computed tomography ct manifestation shortterm dynamic evolution feature quantitative lung ct analysis inhalation lung injury induced smoke bomb flare method eleven pediatric patient aged inhaled smoke smoke bomb underwent several lowdose chest ct scan image characteristic dynamic change observed quantitative ct value analyzed quantitative ct indicator included lung injury ct score licts lung fibrosis ct score lfcts mean lung density mld normally aerated volume ratio navr reductively aerated volume ratio ravr boxplot used analyze dynamic change indicator spearman statistical method used analyze correlation two indicator result case multiple consolidation massive groundglass opacity ggos two lung aggravated early stage gradually dissoluted later stage licts positively correlated mld r p negatively correlated navr r p existed interstitial fibrosis later stage lfcts positively correlated ravr r p ii one case pattern like layered cake ie consolidation air bronchus sign accumulation area ggos aforementioned area normal lung top area pattern aggravated early stage quickly dissolved later stage residual fibrotic lesion existed final scan iii severe case pneumomediastinum subcutaneous emphysema aggravated early stage gradually dissolved later stage conclusion chest ct manifestation inhalation lung injury induced smoke bomb predominantly ggos consolidation aggravate early stage gradual dissolute later stage ct quantitative value contribute evaluating extent disease navr ravr used ass pulmonary function,2018,"Ma, Yaqiong; Zhang, Shikui; Zhao, Lianping; Zhou, Xing; Mao, Zeqing; Xu, Huaxin; Ru, Xiaorui; Huang, Gang",Journal of thoracic disease,,,,,,https://doi.org/10.21037/jtd.2018.09.84; https://www.ncbi.nlm.nih.gov/pubmed/30505494/,54559139.0,23
21282,21282,30485,z1qhjoca,,Medline,Emergency department ultrasound for the detection of B-lines in the early diagnosis of acute decompensated heart failure: a systematic review and meta-analysis.,10.1017/cem.2018.27,,29619917.0,unk,objective dyspnea common presenting problem creates diagnostic challenge physician emergency department ed differential diagnosis broad acute decompensated heart failure adhf frequent cause challenging differentiate etiology recent study suggested potential diagnostic role emergency lung ultrasound u objective systematic review ass accuracy early bedside lung u patient presenting ed dyspnea method systematic search embase pubmed cochrane library performed addition grey literature search selected prospective study reported sensitivity specificity blines early lung ultrasound dyspneic patient presenting ed selected study underwent quality assessment using critical appraisal skill program casp questionnaire data extraction synthesis search yielded article seven study met inclusion criterion fulfilled casp requirement total patient summary statistic metaanalysis showed diagnostic test adhf bedside lung u pooled sensitivity confidence interval ci pooled specificity ci conclusion result suggest patient presenting ed undifferentiated dyspnea blines early bedside lung u may reliably used adjunct current diagnostic method incorporation lung u may lead appropriate timely diagnosis patient undifferentiated adhf,2018,"McGivery, Kyle; Atkinson, Paul; Lewis, David; Taylor, Luke; Harris, Tim; Gadd, Kathleen; Fraser, Jacqueline; Stoica, George",CJEM,,,,,,https://doi.org/10.1017/cem.2018.27; https://www.ncbi.nlm.nih.gov/pubmed/29619917/,4598681.0,23
21284,21284,30487,730aojq1,,Medline,"A cluster of lung injury associated with home humidifier use: clinical, radiological and pathological description of a new syndrome.",10.1136/thoraxjnl-2013-204135,,24473332.0,unk,background month spring cluster patient severe respiratory distress admitted intensive care unit icu household clustering also observed extensive laboratory investigation failed detect infectious cause method clinical radiological pathological investigation conducted korean center disease control performed epidemiological study result case series consisted patient median age range year six pregnant presentation four given birth week previously presented cough dyspnoea majority patient multifocal area patchy consolidation identified lower lung zone initial ct condition progressed patchy consolidation disappeared diffuse centrilobular groundglass opacity nodule started predominate persist pathological specimen showed bronchiolocentric temporally homogenous acute lung injury pattern sparing subpleural peripheral alveolar area ten patient required mechanical ventilation eight subsequently received extracorporeal life support four latter underwent lung transplantation five six patient icu receive lung transplantation died epidemiological investigation revealed patient used humidifier disinfectant home conclusion case series report showed lung injury respiratory failure occur result inhaling humidifier disinfectant emphasis need stringent safety regulation potentially toxic inhalant might encountered home,2014,"Hong, Sang-Bum; Kim, Hwa Jung; Huh, Jin Won; Do, Kyung-Hyun; Jang, Se Jin; Song, Joon Seon; Choi, Seong-Jin; Heo, Yongju; Kim, Yong-Bum; Lim, Chae-Man; Chae, Eun Jin; Lee, Hanyi; Jung, Miran; Lee, Kyuhong; Lee, Moo-Song; Koh, Younsuck",Thorax,,,,,,https://doi.org/10.1136/thoraxjnl-2013-204135; https://www.ncbi.nlm.nih.gov/pubmed/24473332/,14917346.0,23
21293,21293,30496,jrdz2c56,,Medline,Development of The American Association for Thoracic Surgery guidelines for low-dose computed tomography scans to screen for lung cancer in North America: recommendations of The American Association for Thoracic Surgery Task Force for Lung Cancer Screening and Surveillance.,10.1016/j.jtcvs.2012.05.059,,22710038.0,unk,objective study objective establish american association thoracic surgery aats lung cancer screening guideline clinical practice method aats established lung cancer screening surveillance task force multidisciplinary representation including thoracic surgeon thoracic radiologist medical oncologist pulmonologist pathologist epidemiologist member engaged interdisciplinary collaboration regarding lung cancer screening clinical care patient risk lung cancer task force reviewed literature including screening trial united state europe discussed local best clinical practice united state canada conference call reference library supported discussion increased individual study across discipline task force met review literature state clinical practice recommend consensusbased guideline result nine task force member present meeting participated telephone two absent task force member polled afterward six unanimous recommendation supporting workup algorithm presented council aats annual meeting san francisco california conclusion annual lung cancer screening surveillance lowdose computed tomography recommended smoker former smoker packyear history smoking longterm lung cancer survivor aged year screening may begin age year packyear history smoking additional comorbidity produce cumulative risk developing lung cancer greater following year screening undertaken subspecialty qualified interdisciplinary team patient risk calculator application intersociety engagement provide data needed refine future lung cancer screening guideline,2012,"Jacobson, Francine L; Austin, John H M; Field, John K; Jett, James R; Keshavjee, Shaf; MacMahon, Heber; Mulshine, James L; Munden, Reginald F; Salgia, Ravi; Strauss, Gary M; Sugarbaker, David J; Swanson, Scott J; Travis, William D; Jaklitsch, Michael T",The Journal of thoracic and cardiovascular surgery,,,,,,https://doi.org/10.1016/j.jtcvs.2012.05.059; https://www.ncbi.nlm.nih.gov/pubmed/22710038/,24762725.0,23
21301,21301,30506,amretvt3,,Medline,Histopathology case definition of naturally acquired Salmonella enterica serovar Dublin infection in young Holstein cattle in the northeastern United States.,10.1177/1040638717712757,,28599615.0,unk,salmonella enterica subsp enterica serovar dublin salmonella dublin hostadapted bacterium cause high morbidity mortality dairy cattle worldwide retrospective search archive new york animal health diagnostic center revealed cultureconfirmed salmonella dublin case new york pennsylvania detailed histology multiple tissue available tissue routinely submitted referring veterinarian histologic evaluation included section heart lung liver spleen lymph node almonella dublinpositive case holstein breed female mo age specifically calf mo age lung liver spleen lymph node examined moderatetosevere inflammation without necrosis inconstant lesion seen heart examined consisted variable inflammatory infiltrates rare area necrosis propose histopathology case definition salmonella dublin moold holstein cattle includes combination pulmonary alveolar capillary neutrophilia without hepatocellular necrosis paratyphoid granuloma splenitis lymphadenitis finding assist development improved protocol diagnosis infectious disease dairy cattle,2017,"Pecoraro, Heidi L; Thompson, Belinda; Duhamel, Gerald E","Journal of veterinary diagnostic investigation : official publication of the American Association of Veterinary Laboratory Diagnosticians, Inc",,,,,,https://doi.org/10.1177/1040638717712757; https://www.ncbi.nlm.nih.gov/pubmed/28599615/,206623931.0,23
21320,21320,30530,ueskiyjy,,Medline,Effects of β2-receptor stimulation by indacaterol in chronic heart failure treated with selective or non-selective β-blockers: a randomized trial.,10.1038/s41598-020-62644-1,,32345990.0,unk,alveolar βreceptor blockade worsens lung diffusion heart failure hf effect could mitigated stimulating alveolar βreceptors investigated safety effect indacaterol lung diffusion lung mechanic sleep respiratory behavior cardiac rhythm welfare exercise performance hf patient treated selective bisoprolol nonselective carvedilol βblocker study procedure performed indacaterol placebo treatment according crossover randomized doubleblind protocol fortyfour patient bisoprolol carvedilol difference indacaterol placebo observed whole population except significantly higher vevco slope lower maximal petco exercise indacaterol entirely due difference bisoprolol group vevco ± v ± p maximal petco ± v ± mmhg p indacaterol placebo respectively carvedilol indacaterol associated higher peak heart rate ± v ± bpm indacaterol placebo lower prevalence hypopnea sleep v eventshour indacaterol placebo inhaled indacaterol well tolerated hf patient influence lung diffusion bisoprolol increase ventilation response exercise,2020-04-28,"Contini, Mauro; Spadafora, Emanuele; Barbieri, Simone; Gugliandolo, Paola; Salvioni, Elisabetta; Magini, Alessandra; Apostolo, Anna; Palermo, Pietro; Alimento, Marina; Agostoni, Piergiuseppe",Scientific reports,,,,,,https://doi.org/10.1038/s41598-020-62644-1; https://www.ncbi.nlm.nih.gov/pubmed/32345990/,216559605.0,23
21334,21334,30549,623lzdq1,,Medline,HIV-associated lung infections and complications in the era of combination antiretroviral therapy.,10.1513/pats.201009-059wr,,21653528.0,unk,spectrum lung disease associated hiv broad many infectious noninfectious complication hiv infection recognized nature prevalence lung complication fully characterized since pulmonary complication hiv infection study year ago antiretroviral therapy art increased life expectancy understanding global epidemiology disease current art era limited mechanism increase noninfectious condition particular well understood longitudinal study hivassociated lung infection complication lung hiv study clinicaltrialsgov number nct collaborative multir consortium research project established national heart lung blood institute examine diverse range infectious noninfectious pulmonary disease hivinfected person article review current state knowledge impact hiv lung health development pulmonary disease highlight ongoing research within lung hiv study,2011,"Crothers, Kristina; Thompson, Bruce W; Burkhardt, Kathryn; Morris, Alison; Flores, Sonia C; Diaz, Philip T; Chaisson, Richard E; Kirk, Gregory D; Rom, William N; Huang, Laurence",Proceedings of the American Thoracic Society,,,,,,https://doi.org/10.1513/pats.201009-059wr; https://www.ncbi.nlm.nih.gov/pubmed/21653528/,207437487.0,23
